CID,superclass,predicted_class
100194420,Organic acids and derivatives,0
100299188,Organic acids and derivatives,0
44268728,Organic acids and derivatives,-1
83115777,Organic acids and derivatives,0
56017725,Organic acids and derivatives,-1
90360651,Organic acids and derivatives,0
20007165,Organic acids and derivatives,0
65292398,Organic acids and derivatives,0
19951482,Organic acids and derivatives,0
23835078,Organic acids and derivatives,-1
83731491,Organic acids and derivatives,0
69592970,Organic acids and derivatives,0
58192187,Organic acids and derivatives,47
59127907,Organic acids and derivatives,0
10416204,Organic acids and derivatives,-1
46898691,Organic acids and derivatives,0
24033678,Organic acids and derivatives,-1
65227254,Organic acids and derivatives,0
25087994,Organic acids and derivatives,65
57785456,Organic acids and derivatives,0
4226852,Organic acids and derivatives,-1
44405836,Organic acids and derivatives,0
87174451,Organic acids and derivatives,-1
100709127,Organic acids and derivatives,0
106843355,Organic acids and derivatives,0
10460997,Organic acids and derivatives,0
66187301,Organic acids and derivatives,-1
56832805,Organic acids and derivatives,0
22272708,Organic acids and derivatives,-1
8040411,Organic acids and derivatives,0
104684918,Organic acids and derivatives,0
100348916,Organic acids and derivatives,0
68466024,Organic acids and derivatives,-1
100242926,Organic acids and derivatives,0
362720,Organic acids and derivatives,0
77081607,Organic acids and derivatives,-1
11251208,Organic acids and derivatives,0
95629536,Organic acids and derivatives,0
16090498,Organic acids and derivatives,0
24794466,Organic acids and derivatives,0
90309833,Organic acids and derivatives,-1
82158178,Organic acids and derivatives,0
110475777,Organic acids and derivatives,-1
22767804,Organic acids and derivatives,-1
81171513,Organic acids and derivatives,-1
18067227,Organic acids and derivatives,0
76146375,Organic acids and derivatives,-1
89758535,Organic acids and derivatives,0
88259480,Organic acids and derivatives,0
3470337,Organic acids and derivatives,68
100324508,Organic acids and derivatives,0
87404138,Organic acids and derivatives,-1
3631035,Organic acids and derivatives,0
81082326,Organic acids and derivatives,0
104340714,Organic acids and derivatives,0
24871952,Organic acids and derivatives,0
73960534,Organic acids and derivatives,0
81075977,Organic acids and derivatives,0
11803574,Organic acids and derivatives,0
88799730,Organic acids and derivatives,-1
11671480,Organic acids and derivatives,-1
101189964,Organic acids and derivatives,0
24010843,Organic acids and derivatives,65
100544280,Organic acids and derivatives,0
88530260,Organic acids and derivatives,0
20117741,Organic acids and derivatives,0
88387290,Organic acids and derivatives,-1
83838124,Organic acids and derivatives,-1
89273046,Organic acids and derivatives,0
20047297,Organic acids and derivatives,0
4147935,Organic acids and derivatives,68
100369257,Organic acids and derivatives,0
60714144,Organic acids and derivatives,0
106916677,Organic acids and derivatives,0
65071110,Organic acids and derivatives,-1
9854509,Organic acids and derivatives,-1
25633853,Organic acids and derivatives,-1
88461240,Organic acids and derivatives,0
79181443,Organic acids and derivatives,0
65452059,Organic acids and derivatives,0
101769652,Organic acids and derivatives,0
20584802,Organic acids and derivatives,0
114763862,Organic acids and derivatives,0
104389486,Organic acids and derivatives,0
53404264,Organic acids and derivatives,-1
59554057,Organic acids and derivatives,47
9874909,Organic acids and derivatives,-1
112249825,Organic acids and derivatives,0
4755828,Organic acids and derivatives,12
10259476,Organic acids and derivatives,0
83100293,Organic acids and derivatives,0
70081868,Organic acids and derivatives,0
106147934,Organic acids and derivatives,0
100313089,Organic acids and derivatives,0
10502430,Organic acids and derivatives,-1
44456765,Organic acids and derivatives,-1
92444715,Organic acids and derivatives,0
100527728,Organic acids and derivatives,0
56803503,Organic acids and derivatives,0
92665555,Organic acids and derivatives,-1
43211181,Organic acids and derivatives,0
23642162,Organic acids and derivatives,0
22862250,Organic acids and derivatives,62
56316088,Organic acids and derivatives,0
2112472,Organic acids and derivatives,-1
100445083,Organic acids and derivatives,0
10030765,Organic acids and derivatives,-1
6201355,Organic acids and derivatives,-1
59591544,Organic acids and derivatives,0
71368935,Organic acids and derivatives,0
57573975,Organic acids and derivatives,0
10263547,Organic acids and derivatives,-1
81071331,Organic acids and derivatives,0
9961304,Organic acids and derivatives,0
6479719,Organic acids and derivatives,-1
49776891,Organic acids and derivatives,0
100262341,Organic acids and derivatives,0
10556196,Organic acids and derivatives,0
70047829,Organic acids and derivatives,0
18653489,Organic acids and derivatives,0
81478447,Organic acids and derivatives,0
69754527,Organic acids and derivatives,0
10033592,Organic acids and derivatives,0
73917844,Organic acids and derivatives,0
18011315,Organic acids and derivatives,0
100707294,Organic acids and derivatives,0
58806392,Organic acids and derivatives,-1
55992713,Organic acids and derivatives,0
58262898,Organic acids and derivatives,0
89839278,Organic acids and derivatives,0
9896581,Organic acids and derivatives,0
4579762,Organic acids and derivatives,0
100693110,Organic acids and derivatives,-1
83039954,Organic acids and derivatives,0
11937502,Organic acids and derivatives,0
93171748,Organic acids and derivatives,0
90961725,Organic acids and derivatives,0
101822405,Organic acids and derivatives,0
43990440,Organic acids and derivatives,-1
24060801,Organic acids and derivatives,61
70877433,Organic acids and derivatives,0
69079054,Organic acids and derivatives,-1
24173782,Organic acids and derivatives,65
100466798,Organic acids and derivatives,0
70152209,Organic acids and derivatives,0
60839453,Organic acids and derivatives,0
53323347,Organic acids and derivatives,-1
90531771,Organic acids and derivatives,0
78842976,Organic acids and derivatives,0
25579539,Organic acids and derivatives,0
101725340,Organic acids and derivatives,0
58860397,Organic acids and derivatives,0
4656188,Organic acids and derivatives,-1
103532825,Organic acids and derivatives,0
21866274,Organic acids and derivatives,-1
71699538,Organic acids and derivatives,-1
55376309,Organic acids and derivatives,0
113152871,Organic acids and derivatives,0
70228889,Organic acids and derivatives,0
18464250,Organic acids and derivatives,0
46840455,Organic acids and derivatives,-1
43643858,Organic acids and derivatives,0
18658165,Organic acids and derivatives,0
18501193,Organic acids and derivatives,0
60692454,Organic acids and derivatives,0
10952598,Organic acids and derivatives,-1
89056393,Organic acids and derivatives,0
63731154,Organic acids and derivatives,0
12762484,Organic acids and derivatives,0
71028271,Organic acids and derivatives,0
18053520,Organic acids and derivatives,0
1153052,Organic acids and derivatives,0
20728885,Organic acids and derivatives,0
72867710,Organic acids and derivatives,-1
70067658,Organic acids and derivatives,0
21775408,Organic acids and derivatives,-1
11627058,Organic acids and derivatives,0
20697681,Organic acids and derivatives,0
3160765,Organic acids and derivatives,-1
20094715,Organic acids and derivatives,-1
56135138,Organic acids and derivatives,-1
3473552,Organic acids and derivatives,-1
23810984,Organic acids and derivatives,65
20303814,Organic acids and derivatives,0
3624435,Organic acids and derivatives,-1
100509061,Organic acids and derivatives,0
454951,Organic acids and derivatives,0
44307219,Organic acids and derivatives,0
47075778,Organic acids and derivatives,0
79331543,Organic acids and derivatives,0
3293578,Organic acids and derivatives,0
42973302,Organic acids and derivatives,0
71854144,Organic acids and derivatives,-1
107545125,Organic acids and derivatives,0
57717945,Organic acids and derivatives,0
25258404,Organic acids and derivatives,0
90723526,Organic acids and derivatives,-1
66172619,Organic acids and derivatives,0
90473609,Organic acids and derivatives,-1
55557706,Organic acids and derivatives,0
88692765,Organic acids and derivatives,-1
22270111,Organic acids and derivatives,0
136181408,Organic acids and derivatives,-1
64228471,Organic acids and derivatives,0
19946410,Organic acids and derivatives,0
95562496,Organic acids and derivatives,0
17530520,Organic acids and derivatives,-1
89024070,Organic acids and derivatives,0
44346382,Organic acids and derivatives,0
20342941,Organic acids and derivatives,0
58773702,Organic acids and derivatives,0
10297801,Organic acids and derivatives,-1
59032084,Organic acids and derivatives,0
89759603,Organic acids and derivatives,-1
111167397,Organic acids and derivatives,0
10169316,Organic acids and derivatives,0
62636166,Organic acids and derivatives,0
24708734,Organic acids and derivatives,0
23839625,Organic acids and derivatives,65
69934763,Organic acids and derivatives,-1
550862,Organic acids and derivatives,-1
20580799,Organic acids and derivatives,-1
19942296,Organic acids and derivatives,0
56933375,Organic acids and derivatives,0
59550312,Organic acids and derivatives,-1
114901115,Organic acids and derivatives,0
28566230,Organic acids and derivatives,0
101660734,Organic acids and derivatives,-1
54386962,Organic acids and derivatives,-1
18782205,Organic acids and derivatives,0
21458593,Organic acids and derivatives,0
63689837,Organic acids and derivatives,0
55937639,Organic acids and derivatives,-1
100201142,Organic acids and derivatives,0
89765517,Organic acids and derivatives,-1
18491895,Organic acids and derivatives,0
78818216,Organic acids and derivatives,-1
44572626,Organic acids and derivatives,0
100135812,Organic acids and derivatives,0
73053054,Organic acids and derivatives,0
24093693,Organic acids and derivatives,65
17605992,Organic acids and derivatives,0
53505952,Organic acids and derivatives,-1
55518287,Organic acids and derivatives,0
64536954,Organic acids and derivatives,-1
25069092,Organic acids and derivatives,0
43819670,Organic acids and derivatives,0
56786783,Organic acids and derivatives,-1
67210169,Organic acids and derivatives,-1
63644471,Organic acids and derivatives,0
11061608,Organic acids and derivatives,0
49754831,Organic acids and derivatives,0
58605506,Organic acids and derivatives,0
20782036,Organic acids and derivatives,0
53997944,Organic acids and derivatives,0
9659440,Organic acids and derivatives,0
113762275,Organic acids and derivatives,0
101285946,Organic acids and derivatives,0
100420642,Organic acids and derivatives,0
88471454,Organic acids and derivatives,0
11845044,Organic acids and derivatives,-1
58728548,Organic acids and derivatives,0
136474894,Organic acids and derivatives,27
127047882,Organic acids and derivatives,0
44468977,Organic acids and derivatives,47
2780218,Organic acids and derivatives,-1
90106378,Organic acids and derivatives,0
77060764,Organic acids and derivatives,-1
42568691,Organic acids and derivatives,0
25536453,Organic acids and derivatives,0
64235239,Organic acids and derivatives,0
7494997,Organic acids and derivatives,0
25088746,Organic acids and derivatives,65
63043395,Organic acids and derivatives,0
66951834,Organic acids and derivatives,0
89016185,Organic acids and derivatives,0
72380635,Organic acids and derivatives,-1
64151907,Organic acids and derivatives,0
56483734,Organic acids and derivatives,0
24865365,Organic acids and derivatives,0
507975,Organic acids and derivatives,-1
107773592,Organic acids and derivatives,0
18490097,Organic acids and derivatives,0
100408298,Organic acids and derivatives,0
101993218,Organic acids and derivatives,0
87500025,Organic acids and derivatives,0
19996999,Organic acids and derivatives,0
67239423,Organic acids and derivatives,0
89423664,Organic acids and derivatives,0
23879318,Organic acids and derivatives,0
87950407,Organic acids and derivatives,-1
1407187,Organic acids and derivatives,-1
100301074,Organic acids and derivatives,0
18047712,Organic acids and derivatives,0
11763552,Organic acids and derivatives,0
24120875,Organic acids and derivatives,65
11203787,Organic acids and derivatives,0
53861748,Organic acids and derivatives,0
10485102,Organic acids and derivatives,0
2671775,Organic acids and derivatives,0
24167188,Organic acids and derivatives,0
43126892,Organic acids and derivatives,0
18478959,Organic acids and derivatives,0
22866361,Organic acids and derivatives,0
8307999,Organic acids and derivatives,0
19946466,Organic acids and derivatives,0
90574038,Organic acids and derivatives,-1
25288891,Organic acids and derivatives,0
12050480,Organic acids and derivatives,0
10279858,Organic acids and derivatives,0
73953665,Organic acids and derivatives,0
105860831,Organic acids and derivatives,-1
59305721,Organic acids and derivatives,0
25108580,Organic acids and derivatives,0
11125072,Organic acids and derivatives,0
90899967,Organic acids and derivatives,0
6483287,Organic acids and derivatives,-1
87595183,Organic acids and derivatives,0
25130026,Organic acids and derivatives,0
101316795,Organic acids and derivatives,-1
25130029,Organic acids and derivatives,0
108431961,Organic acids and derivatives,19
108446995,Organic acids and derivatives,19
59062559,Organic acids and derivatives,0
20814789,Organic acids and derivatives,0
66617118,Organic acids and derivatives,0
57202207,Organic acids and derivatives,0
99645649,Organic acids and derivatives,0
10729147,Organic acids and derivatives,-1
91583547,Organic acids and derivatives,-1
59780188,Organic acids and derivatives,0
44326648,Organic acids and derivatives,0
44354303,Organic acids and derivatives,0
11262591,Organic acids and derivatives,0
11585995,Organic acids and derivatives,0
129739389,Organic acids and derivatives,0
4670777,Organic acids and derivatives,-1
59669731,Organic acids and derivatives,0
42840967,Organic acids and derivatives,11
95335177,Organic acids and derivatives,0
11490782,Organic acids and derivatives,66
80546672,Organic acids and derivatives,0
89889436,Organic acids and derivatives,0
57018650,Organic acids and derivatives,0
453670,Organic acids and derivatives,-1
91235236,Organic acids and derivatives,0
97000562,Organic acids and derivatives,-1
90430604,Organic acids and derivatives,-1
100214747,Organic acids and derivatives,0
100301152,Organic acids and derivatives,0
100685608,Organic acids and derivatives,0
100344270,Organic acids and derivatives,0
122378257,Organic acids and derivatives,0
18025205,Organic acids and derivatives,0
10677350,Organic acids and derivatives,0
18021215,Organic acids and derivatives,0
18029330,Organic acids and derivatives,0
18066440,Organic acids and derivatives,0
18305942,Organic acids and derivatives,0
18266251,Organic acids and derivatives,0
24066146,Organic acids and derivatives,65
23982322,Organic acids and derivatives,65
23783556,Organic acids and derivatives,65
23924178,Organic acids and derivatives,65
23924597,Organic acids and derivatives,65
24118950,Organic acids and derivatives,65
23842393,Organic acids and derivatives,65
23813510,Organic acids and derivatives,65
81941578,Organic acids and derivatives,0
89159048,Organic acids and derivatives,0
59248625,Organic acids and derivatives,0
484205,Organic acids and derivatives,0
46353547,Organic acids and derivatives,-1
88231278,Organic acids and derivatives,0
3247146,Organic acids and derivatives,-1
23595243,Organic acids and derivatives,0
59533169,Organic acids and derivatives,0
67102689,Organic acids and derivatives,0
5277234,Organic acids and derivatives,0
57988405,Organic acids and derivatives,0
89404444,Organic acids and derivatives,0
57481149,Organic acids and derivatives,-1
73916360,Organic acids and derivatives,-1
2827861,Organic acids and derivatives,-1
100687869,Organic acids and derivatives,-1
100700195,Organic acids and derivatives,-1
59533344,Organic acids and derivatives,0
91955837,Organic acids and derivatives,-1
10284513,Organic acids and derivatives,0
11182221,Organic acids and derivatives,0
66575090,Organic acids and derivatives,0
25001173,Organic acids and derivatives,0
85328684,Organic acids and derivatives,0
44544984,Organic acids and derivatives,0
18752500,Organic acids and derivatives,0
46279777,Organic acids and derivatives,-1
24969951,Organic acids and derivatives,-1
43401045,Organic acids and derivatives,0
102185245,Organic acids and derivatives,0
101748442,Organic acids and derivatives,0
58374049,Organic acids and derivatives,-1
100295004,Organic acids and derivatives,0
25787377,Organic acids and derivatives,0
100315271,Organic acids and derivatives,0
82620754,Organic acids and derivatives,-1
88972942,Organic acids and derivatives,-1
11408895,Organic acids and derivatives,-1
4971004,Organic acids and derivatives,12
20827503,Organic acids and derivatives,0
44222828,Organic acids and derivatives,0
70658185,Organic acids and derivatives,0
102015842,Organic acids and derivatives,0
91328315,Organic acids and derivatives,0
10233325,Organic acids and derivatives,0
59273287,Organic acids and derivatives,-1
53729282,Organic acids and derivatives,0
11115502,Organic acids and derivatives,0
44580422,Organic acids and derivatives,0
53377711,Organic acids and derivatives,-1
70691097,Organic acids and derivatives,-1
20009876,Organic acids and derivatives,0
44322146,Organic acids and derivatives,0
11305104,Organic acids and derivatives,0
1523499,Organic acids and derivatives,-1
101345630,Organic acids and derivatives,0
88982771,Organic acids and derivatives,0
87613949,Organic acids and derivatives,0
3000379,Organic acids and derivatives,0
89368290,Organic acids and derivatives,0
101281238,Organic acids and derivatives,0
100927522,Organic acids and derivatives,0
114431511,Organic acids and derivatives,0
88751168,Organic acids and derivatives,-1
43842189,Organic acids and derivatives,-1
78426066,Organic acids and derivatives,-1
306124,Organic acids and derivatives,0
87277578,Organic acids and derivatives,0
18212624,Organic acids and derivatives,0
58584218,Organic acids and derivatives,0
70111143,Organic acids and derivatives,0
58737074,Organic acids and derivatives,0
87965709,Organic acids and derivatives,-1
9938082,Organic acids and derivatives,0
11308650,Organic acids and derivatives,0
18305555,Organic acids and derivatives,0
15981230,Organic acids and derivatives,0
22704146,Organic acids and derivatives,0
18243785,Organic acids and derivatives,0
10463624,Organic acids and derivatives,0
18311125,Organic acids and derivatives,0
18245504,Organic acids and derivatives,0
9853997,Organic acids and derivatives,0
4118618,Organic acids and derivatives,0
100178884,Organic acids and derivatives,0
100493395,Organic acids and derivatives,0
110572072,Organic acids and derivatives,19
8791544,Organic acids and derivatives,0
58213045,Organic acids and derivatives,47
67288052,Organic acids and derivatives,47
22986537,Organic acids and derivatives,-1
114763865,Organic acids and derivatives,0
50756244,Organic acids and derivatives,-1
66621352,Organic acids and derivatives,0
66833384,Organic acids and derivatives,-1
70937211,Organic acids and derivatives,0
66991193,Organic acids and derivatives,0
56961268,Organic acids and derivatives,0
2187402,Organic acids and derivatives,-1
52486414,Organic acids and derivatives,-1
100138022,Organic acids and derivatives,0
18025068,Organic acids and derivatives,0
90677173,Organic acids and derivatives,0
18046428,Organic acids and derivatives,0
18064834,Organic acids and derivatives,0
22081433,Organic acids and derivatives,0
18030825,Organic acids and derivatives,0
71312381,Organic acids and derivatives,-1
87329664,Organic acids and derivatives,0
2776206,Organic acids and derivatives,0
99649349,Organic acids and derivatives,0
23539949,Organic acids and derivatives,0
92453850,Organic acids and derivatives,0
3438005,Organic acids and derivatives,-1
73899906,Organic acids and derivatives,0
70877481,Organic acids and derivatives,0
46892646,Organic acids and derivatives,0
70868568,Organic acids and derivatives,0
3008411,Organic acids and derivatives,0
57841964,Organic acids and derivatives,0
491640,Organic acids and derivatives,0
72318727,Organic acids and derivatives,0
71699515,Organic acids and derivatives,0
130458176,Organic acids and derivatives,0
58935118,Organic acids and derivatives,0
46879158,Organic acids and derivatives,0
25009348,Organic acids and derivatives,0
22078289,Organic acids and derivatives,0
72336025,Organic acids and derivatives,-1
4874694,Organic acids and derivatives,-1
103950441,Organic acids and derivatives,0
88667770,Organic acids and derivatives,-1
22815090,Organic acids and derivatives,-1
70618895,Organic acids and derivatives,-1
88678773,Organic acids and derivatives,-1
91840507,Organic acids and derivatives,-1
98190708,Organic acids and derivatives,-1
71107095,Organic acids and derivatives,-1
70509581,Organic acids and derivatives,-1
100588762,Organic acids and derivatives,-1
18056703,Organic acids and derivatives,0
18311985,Organic acids and derivatives,0
11693174,Organic acids and derivatives,-1
88284127,Organic acids and derivatives,0
18743581,Organic acids and derivatives,0
19943898,Organic acids and derivatives,0
59703098,Organic acids and derivatives,0
18745588,Organic acids and derivatives,0
18059596,Organic acids and derivatives,0
507597,Organic acids and derivatives,0
10123999,Organic acids and derivatives,0
10191076,Organic acids and derivatives,0
102065312,Organic acids and derivatives,0
69795691,Organic acids and derivatives,0
46226188,Organic acids and derivatives,0
11158226,Organic acids and derivatives,0
24994905,Organic acids and derivatives,0
5311338,Organic acids and derivatives,0
44317072,Organic acids and derivatives,0
136159738,Organic acids and derivatives,0
46242098,Organic acids and derivatives,0
44317053,Organic acids and derivatives,0
59053476,Organic acids and derivatives,0
90689160,Organic acids and derivatives,0
52921177,Organic acids and derivatives,0
102048160,Organic acids and derivatives,-1
10409195,Organic acids and derivatives,0
3702520,Organic acids and derivatives,0
3253922,Organic acids and derivatives,68
59391465,Organic acids and derivatives,0
59422925,Organic acids and derivatives,0
57988563,Organic acids and derivatives,0
70159382,Organic acids and derivatives,0
90763842,Organic acids and derivatives,0
6054740,Organic acids and derivatives,0
73940873,Organic acids and derivatives,0
57345147,Organic acids and derivatives,0
663644,Organic acids and derivatives,0
110574960,Organic acids and derivatives,19
72459327,Organic acids and derivatives,0
66943351,Organic acids and derivatives,0
66194807,Organic acids and derivatives,-1
93948770,Organic acids and derivatives,0
56659502,Organic acids and derivatives,0
9854070,Organic acids and derivatives,0
10213060,Organic acids and derivatives,0
71464363,Organic acids and derivatives,0
101685537,Organic acids and derivatives,0
74936387,Organic acids and derivatives,0
118708120,Organic acids and derivatives,0
10147946,Organic acids and derivatives,0
56846109,Organic acids and derivatives,0
90837296,Organic acids and derivatives,-1
90005838,Organic acids and derivatives,0
19055768,Organic acids and derivatives,-1
4076115,Organic acids and derivatives,0
3466336,Organic acids and derivatives,0
4091750,Organic acids and derivatives,48
4091390,Organic acids and derivatives,0
3465104,Organic acids and derivatives,48
42988820,Organic acids and derivatives,0
42464370,Organic acids and derivatives,0
55608530,Organic acids and derivatives,0
45160134,Organic acids and derivatives,-1
101911074,Organic acids and derivatives,-1
76327379,Organic acids and derivatives,-1
20921424,Organic acids and derivatives,-1
59749391,Organic acids and derivatives,-1
91712702,Organic acids and derivatives,-1
100102507,Organic acids and derivatives,0
100153197,Organic acids and derivatives,0
98091163,Organic acids and derivatives,0
100136943,Organic acids and derivatives,0
978466,Organic acids and derivatives,0
24729780,Organic acids and derivatives,0
89934529,Organic acids and derivatives,0
25987005,Organic acids and derivatives,0
26006003,Organic acids and derivatives,0
101893372,Organic acids and derivatives,0
101739093,Organic acids and derivatives,-1
9257468,Organic acids and derivatives,0
22086508,Organic acids and derivatives,0
5002994,Organic acids and derivatives,0
70676113,Organic acids and derivatives,-1
25502883,Organic acids and derivatives,0
11626524,Organic acids and derivatives,-1
89814451,Organic acids and derivatives,-1
102047578,Organic acids and derivatives,0
58342339,Organic acids and derivatives,0
90884745,Organic acids and derivatives,0
89022116,Organic acids and derivatives,0
21102935,Organic acids and derivatives,0
5004092,Organic acids and derivatives,0
67236629,Organic acids and derivatives,0
58046833,Organic acids and derivatives,-1
44351492,Organic acids and derivatives,0
15282186,Organic acids and derivatives,-1
69803384,Organic acids and derivatives,-1
21200195,Organic acids and derivatives,0
112029353,Organic acids and derivatives,0
20830157,Organic acids and derivatives,0
516219,Organic acids and derivatives,0
69997670,Organic acids and derivatives,-1
93355816,Organic acids and derivatives,0
43400630,Organic acids and derivatives,0
105878999,Organic acids and derivatives,-1
88440323,Organic acids and derivatives,0
57751673,Organic acids and derivatives,0
9812028,Organic acids and derivatives,-1
56915382,Organic acids and derivatives,0
71605383,Organic acids and derivatives,-1
59787251,Organic acids and derivatives,-1
58071107,Organic acids and derivatives,0
89250152,Organic acids and derivatives,0
25144292,Organic acids and derivatives,0
89101501,Organic acids and derivatives,0
102222178,Organic acids and derivatives,0
58668159,Organic acids and derivatives,0
58889287,Organic acids and derivatives,69
91801028,Organic acids and derivatives,-1
58887771,Organic acids and derivatives,69
89301797,Organic acids and derivatives,-1
89168420,Organic acids and derivatives,-1
100755247,Organic acids and derivatives,-1
21592298,Organic acids and derivatives,0
66804389,Organic acids and derivatives,25
49770884,Organic acids and derivatives,0
23595767,Organic acids and derivatives,0
44158500,Organic acids and derivatives,0
67299450,Organic acids and derivatives,0
44183078,Organic acids and derivatives,0
25131258,Organic acids and derivatives,0
49872421,Organic acids and derivatives,0
49873300,Organic acids and derivatives,0
57470433,Organic acids and derivatives,0
58566002,Organic acids and derivatives,0
48104265,Organic acids and derivatives,0
99658346,Organic acids and derivatives,0
511139,Organic acids and derivatives,0
70991493,Organic acids and derivatives,0
18240470,Organic acids and derivatives,0
88873686,Organic acids and derivatives,0
19954666,Organic acids and derivatives,0
18484600,Organic acids and derivatives,0
22700795,Organic acids and derivatives,0
44264132,Organic acids and derivatives,0
18482479,Organic acids and derivatives,0
66950559,Organic acids and derivatives,0
87674235,Organic acids and derivatives,-1
59287680,Organic acids and derivatives,-1
90714513,Organic acids and derivatives,0
111066407,Organic acids and derivatives,0
111632220,Organic acids and derivatives,0
109996349,Organic acids and derivatives,0
23750585,Organic acids and derivatives,-1
23750747,Organic acids and derivatives,-1
23751379,Organic acids and derivatives,-1
23865534,Organic acids and derivatives,-1
23950149,Organic acids and derivatives,-1
100136203,Organic acids and derivatives,0
100243224,Organic acids and derivatives,0
100231442,Organic acids and derivatives,0
101488566,Organic acids and derivatives,0
110837120,Organic acids and derivatives,0
19661601,Organic acids and derivatives,0
87393036,Organic acids and derivatives,-1
4186087,Organic acids and derivatives,0
105893241,Organic acids and derivatives,-1
21445053,Organic acids and derivatives,0
73938831,Organic acids and derivatives,0
67272216,Organic acids and derivatives,0
64718900,Organic acids and derivatives,0
101035587,Organic acids and derivatives,0
10147949,Organic acids and derivatives,0
10010835,Organic acids and derivatives,0
57343189,Organic acids and derivatives,0
11297526,Organic acids and derivatives,0
49768152,Organic acids and derivatives,0
25230056,Organic acids and derivatives,0
9810758,Organic acids and derivatives,0
11527959,Organic acids and derivatives,0
22328592,Organic acids and derivatives,0
56640522,Organic acids and derivatives,0
90048151,Organic acids and derivatives,0
87772076,Organic acids and derivatives,0
101641539,Organic acids and derivatives,0
12177721,Organic acids and derivatives,0
58738223,Organic acids and derivatives,0
59610452,Organic acids and derivatives,0
89504860,Organic acids and derivatives,0
89252157,Organic acids and derivatives,-1
56953441,Organic acids and derivatives,0
77400677,Organic acids and derivatives,0
71550057,Organic acids and derivatives,0
89641272,Organic acids and derivatives,0
58348502,Organic acids and derivatives,0
69935173,Organic acids and derivatives,0
104630194,Organic acids and derivatives,0
113359860,Organic acids and derivatives,0
22326421,Organic acids and derivatives,0
89477249,Organic acids and derivatives,0
109508277,Organic acids and derivatives,-1
40844210,Organic acids and derivatives,0
103862234,Organic acids and derivatives,0
81798506,Organic acids and derivatives,0
78821757,Organic acids and derivatives,0
102155291,Organic acids and derivatives,0
19910272,Organic acids and derivatives,0
88280760,Organic acids and derivatives,0
24882821,Organic acids and derivatives,0
58283873,Organic acids and derivatives,0
57901010,Organic acids and derivatives,0
19255349,Organic acids and derivatives,59
19255842,Organic acids and derivatives,59
107562943,Organic acids and derivatives,0
112501772,Organic acids and derivatives,0
11593025,Organic acids and derivatives,-1
88915651,Organic acids and derivatives,-1
3847583,Organic acids and derivatives,0
24077793,Organic acids and derivatives,-1
91005885,Organic acids and derivatives,-1
88481557,Organic acids and derivatives,-1
88659213,Organic acids and derivatives,-1
21024967,Organic acids and derivatives,-1
10231860,Organic acids and derivatives,0
67354910,Organic acids and derivatives,-1
42704390,Organic acids and derivatives,0
101557484,Organic acids and derivatives,-1
88131299,Organic acids and derivatives,0
88736338,Organic acids and derivatives,0
9962235,Organic acids and derivatives,-1
44492842,Organic acids and derivatives,50
100163056,Organic acids and derivatives,0
100370229,Organic acids and derivatives,0
100178054,Organic acids and derivatives,0
100366123,Organic acids and derivatives,0
100353500,Organic acids and derivatives,0
87471005,Organic acids and derivatives,0
58998793,Organic acids and derivatives,0
101009025,Organic acids and derivatives,-1
91929693,Organic acids and derivatives,-1
88798280,Organic acids and derivatives,-1
21102769,Organic acids and derivatives,0
10129034,Organic acids and derivatives,-1
87185765,Organic acids and derivatives,0
20636680,Organic acids and derivatives,-1
70104747,Organic acids and derivatives,0
89957678,Organic acids and derivatives,0
45272881,Organic acids and derivatives,0
71074005,Organic acids and derivatives,0
73909572,Organic acids and derivatives,0
91174702,Organic acids and derivatives,0
23549622,Organic acids and derivatives,0
110064712,Organic acids and derivatives,-1
8239822,Organic acids and derivatives,0
16017509,Organic acids and derivatives,0
57399452,Organic acids and derivatives,0
758742,Organic acids and derivatives,-1
110511617,Organic acids and derivatives,-1
19658590,Organic acids and derivatives,0
99657500,Organic acids and derivatives,0
76917532,Organic acids and derivatives,0
103161875,Organic acids and derivatives,0
54406864,Organic acids and derivatives,-1
57359399,Organic acids and derivatives,0
58746510,Organic acids and derivatives,-1
63141564,Organic acids and derivatives,0
16153875,Organic acids and derivatives,0
89922569,Organic acids and derivatives,0
89582283,Organic acids and derivatives,0
69646294,Organic acids and derivatives,0
6636201,Organic acids and derivatives,0
57982029,Organic acids and derivatives,0
57785100,Organic acids and derivatives,0
21017556,Organic acids and derivatives,0
21017439,Organic acids and derivatives,0
71033250,Organic acids and derivatives,0
58263062,Organic acids and derivatives,0
71216056,Organic acids and derivatives,0
21446573,Organic acids and derivatives,-1
23312963,Organic acids and derivatives,0
101355532,Organic acids and derivatives,0
89470124,Organic acids and derivatives,0
57366605,Organic acids and derivatives,0
11479898,Organic acids and derivatives,0
18018035,Organic acids and derivatives,0
10033146,Organic acids and derivatives,0
73051939,Organic acids and derivatives,0
66832878,Organic acids and derivatives,0
23841195,Organic acids and derivatives,65
23814483,Organic acids and derivatives,65
24174484,Organic acids and derivatives,65
23785502,Organic acids and derivatives,65
25089835,Organic acids and derivatives,65
24034122,Organic acids and derivatives,65
23752897,Organic acids and derivatives,65
23950802,Organic acids and derivatives,65
24091389,Organic acids and derivatives,65
24090823,Organic acids and derivatives,65
24171730,Organic acids and derivatives,65
100250664,Organic acids and derivatives,0
18214943,Organic acids and derivatives,0
100560850,Organic acids and derivatives,0
