CID,superclass,predicted_class
87219588,Lipids and lipid-like molecules,-1
89599950,Phenylpropanoids and polyketides,-1
19820865,Phenylpropanoids and polyketides,-1
56843901,Phenylpropanoids and polyketides,-1
5467025,Phenylpropanoids and polyketides,-1
44316002,Lipids and lipid-like molecules,-1
102296089,Lipids and lipid-like molecules,-1
73809259,Lipids and lipid-like molecules,-1
10746580,Lipids and lipid-like molecules,-1
10009677,Lipids and lipid-like molecules,-1
87443513,Lipids and lipid-like molecules,-1
16114243,Lipids and lipid-like molecules,-1
71607756,Lipids and lipid-like molecules,-1
22832678,Lipids and lipid-like molecules,-1
89682001,Lipids and lipid-like molecules,-1
6440490,Lipids and lipid-like molecules,-1
101446901,Lipids and lipid-like molecules,-1
20055178,Lipids and lipid-like molecules,-1
57822943,Lipids and lipid-like molecules,-1
5175611,Phenylpropanoids and polyketides,-1
71561353,Phenylpropanoids and polyketides,-1
23890553,Phenylpropanoids and polyketides,-1
101943522,Lipids and lipid-like molecules,-1
21207419,Phenylpropanoids and polyketides,-1
57361764,Phenylpropanoids and polyketides,-1
90371967,Organic nitrogen compounds,3
102324182,Phenylpropanoids and polyketides,3
57536487,"Lignans, neolignans and related compounds",3
89849717,Organic nitrogen compounds,3
90432440,Organic nitrogen compounds,3
89727546,"Lignans, neolignans and related compounds",3
71038442,Organic nitrogen compounds,3
58184743,"Lignans, neolignans and related compounds",3
56869916,Organic oxygen compounds,-1
51456202,Lipids and lipid-like molecules,-1
88857466,Lipids and lipid-like molecules,-1
20609489,Phenylpropanoids and polyketides,-1
88857405,Lipids and lipid-like molecules,-1
101793660,Organic nitrogen compounds,-1
71424361,Phenylpropanoids and polyketides,-1
22895256,Phenylpropanoids and polyketides,-1
59965264,Phenylpropanoids and polyketides,-1
102289564,Organic nitrogen compounds,-1
101161250,Lipids and lipid-like molecules,-1
102211703,Phenylpropanoids and polyketides,-1
58693216,Phenylpropanoids and polyketides,-1
59518336,Organic nitrogen compounds,-1
90128935,Phenylpropanoids and polyketides,-1
91074356,Organic nitrogen compounds,-1
88549285,Lipids and lipid-like molecules,-1
12138492,Phenylpropanoids and polyketides,-1
89118707,Phenylpropanoids and polyketides,3
23579457,"Lignans, neolignans and related compounds",3
58479683,"Lignans, neolignans and related compounds",3
89118935,Phenylpropanoids and polyketides,3
89104824,"Lignans, neolignans and related compounds",3
58151568,"Lignans, neolignans and related compounds",3
20822296,"Lignans, neolignans and related compounds",3
59380100,Organic nitrogen compounds,-1
57798367,Organic oxygen compounds,-1
109350036,Organic nitrogen compounds,-1
50975828,Organic nitrogen compounds,-1
91113389,Organic nitrogen compounds,-1
25104608,Organic oxygen compounds,-1
20737359,Organosulfur compounds,-1
40580853,Organic oxygen compounds,-1
25679427,Organic oxygen compounds,-1
71580895,Phenylpropanoids and polyketides,-1
44574706,Alkaloids and derivatives,-1
90304640,Organic oxygen compounds,-1
86649096,Organic oxygen compounds,-1
22615740,Organic oxygen compounds,-1
6661423,Phenylpropanoids and polyketides,1
4148382,Phenylpropanoids and polyketides,-1
91043060,Organic oxygen compounds,-1
90335599,Lipids and lipid-like molecules,-1
91252395,Organic oxygen compounds,-1
43824969,Phenylpropanoids and polyketides,-1
57574887,Lipids and lipid-like molecules,-1
71141832,Lipids and lipid-like molecules,-1
21234087,"Lignans, neolignans and related compounds",-1
101734906,Phenylpropanoids and polyketides,-1
58771388,Phenylpropanoids and polyketides,-1
44580213,Phenylpropanoids and polyketides,-1
57687201,Phenylpropanoids and polyketides,-1
58177061,Phenylpropanoids and polyketides,-1
25136455,Phenylpropanoids and polyketides,-1
72946696,Organic nitrogen compounds,-1
71175896,Organic oxygen compounds,-1
57840047,Organic nitrogen compounds,-1
58320554,Organic oxygen compounds,-1
59441317,Phenylpropanoids and polyketides,-1
58504982,"Lignans, neolignans and related compounds",-1
80128840,Organic oxygen compounds,-1
107733855,Organic nitrogen compounds,-1
92160318,Organic nitrogen compounds,-1
62283210,Organic nitrogen compounds,-1
65958579,Organic oxygen compounds,-1
63301791,Organic nitrogen compounds,-1
50957242,Organic nitrogen compounds,-1
101260010,Organic nitrogen compounds,-1
103383322,Organic nitrogen compounds,-1
69057539,Organic oxygen compounds,-1
59861666,Phenylpropanoids and polyketides,-1
70907639,Phenylpropanoids and polyketides,-1
3911801,Phenylpropanoids and polyketides,-1
3679024,Organosulfur compounds,-1
109335594,Organic oxygen compounds,-1
23871204,Phenylpropanoids and polyketides,-1
21595460,Organic oxygen compounds,-1
2395486,Organic oxygen compounds,-1
23870816,Phenylpropanoids and polyketides,-1
24583013,Phenylpropanoids and polyketides,-1
93752482,Phenylpropanoids and polyketides,-1
93772092,Phenylpropanoids and polyketides,-1
4964542,Phenylpropanoids and polyketides,-1
96101563,Organic nitrogen compounds,-1
113705906,Phenylpropanoids and polyketides,-1
93832241,Organic nitrogen compounds,-1
114118364,Organic nitrogen compounds,-1
114098186,Organic nitrogen compounds,-1
71673046,Organohalogen compounds,13
3561632,Organohalogen compounds,-1
88596185,Lipids and lipid-like molecules,13
101146649,Organohalogen compounds,13
101592841,Organic nitrogen compounds,13
58855517,Lipids and lipid-like molecules,-1
89745751,Organic oxygen compounds,-1
136443350,Organic oxygen compounds,-1
11527446,Organic oxygen compounds,-1
88274311,Alkaloids and derivatives,-1
89644099,Organic nitrogen compounds,-1
59374287,Organic oxygen compounds,-1
45997041,Organic oxygen compounds,-1
22747758,Organic nitrogen compounds,-1
89747706,Organic nitrogen compounds,3
57536571,"Lignans, neolignans and related compounds",3
71249428,Organic nitrogen compounds,3
89711704,Organic nitrogen compounds,3
58836038,"Lignans, neolignans and related compounds",3
89282688,"Lignans, neolignans and related compounds",3
59628991,Lipids and lipid-like molecules,-1
58695428,Organosulfur compounds,-1
20509040,Lipids and lipid-like molecules,-1
10257077,Lipids and lipid-like molecules,-1
46303130,Phenylpropanoids and polyketides,-1
90224717,Phenylpropanoids and polyketides,-1
18976492,Phenylpropanoids and polyketides,-1
87988431,Organic nitrogen compounds,-1
95397203,Phenylpropanoids and polyketides,-1
4837487,Lipids and lipid-like molecules,-1
10481455,Lipids and lipid-like molecules,-1
44576211,Lipids and lipid-like molecules,-1
88991468,Lipids and lipid-like molecules,-1
90823816,Lipids and lipid-like molecules,-1
21637424,Lipids and lipid-like molecules,-1
53876723,Lipids and lipid-like molecules,-1
71114366,Organic nitrogen compounds,-1
131759542,Lipids and lipid-like molecules,2
87728294,Organosulfur compounds,2
131774250,Lipids and lipid-like molecules,2
131774577,Lipids and lipid-like molecules,2
131777592,Lipids and lipid-like molecules,2
5365356,Lipids and lipid-like molecules,2
131757724,Lipids and lipid-like molecules,2
131773386,Lipids and lipid-like molecules,2
131777811,Lipids and lipid-like molecules,2
131777551,Lipids and lipid-like molecules,2
131776821,Lipids and lipid-like molecules,2
131775630,Lipids and lipid-like molecules,2
91086670,Hydrocarbons,2
131815789,Lipids and lipid-like molecules,2
131800895,Lipids and lipid-like molecules,2
91357601,Hydrocarbons,2
131772648,Lipids and lipid-like molecules,2
134730156,Lipids and lipid-like molecules,2
20494684,Lipids and lipid-like molecules,2
101314773,Lipids and lipid-like molecules,2
131761321,Lipids and lipid-like molecules,2
87394494,Lipids and lipid-like molecules,2
134729395,Lipids and lipid-like molecules,2
105839464,Organic nitrogen compounds,-1
63939104,Organic nitrogen compounds,-1
93864896,Organic oxygen compounds,-1
88977377,Organic nitrogen compounds,-1
114555621,Organic nitrogen compounds,-1
107379090,Organic nitrogen compounds,-1
106632251,Organic nitrogen compounds,-1
114466542,Organic nitrogen compounds,-1
104682022,Organic nitrogen compounds,-1
105923280,Organosulfur compounds,-1
80962764,Organosulfur compounds,-1
95241038,Organic nitrogen compounds,-1
64724303,Organosulfur compounds,-1
79528837,Organosulfur compounds,-1
77928871,Organosulfur compounds,-1
6729326,Phenylpropanoids and polyketides,-1
23846459,Organic oxygen compounds,-1
16134370,Phenylpropanoids and polyketides,-1
3952736,Phenylpropanoids and polyketides,-1
5149037,Phenylpropanoids and polyketides,-1
6729045,Phenylpropanoids and polyketides,-1
5148964,Phenylpropanoids and polyketides,-1
6731442,Phenylpropanoids and polyketides,-1
90940327,Phenylpropanoids and polyketides,-1
6732030,Phenylpropanoids and polyketides,-1
6729469,Phenylpropanoids and polyketides,-1
3283713,Phenylpropanoids and polyketides,-1
6730238,Phenylpropanoids and polyketides,-1
92838151,Phenylpropanoids and polyketides,-1
79662059,Organic nitrogen compounds,-1
62035033,Organic oxygen compounds,-1
80136383,Organic nitrogen compounds,-1
80629580,Organic nitrogen compounds,-1
107875219,Organic nitrogen compounds,-1
53557066,Organic nitrogen compounds,-1
72190791,Organic nitrogen compounds,-1
11105020,"Lignans, neolignans and related compounds",-1
89626524,Organic nitrogen compounds,-1
58939610,Phenylpropanoids and polyketides,-1
58233008,Organic nitrogen compounds,-1
82697557,Organic nitrogen compounds,-1
62276601,Organic nitrogen compounds,-1
58651006,Phenylpropanoids and polyketides,-1
10703727,Lipids and lipid-like molecules,-1
103225490,Organic nitrogen compounds,-1
22495203,Organic nitrogen compounds,-1
64798170,Organic nitrogen compounds,-1
107359906,Organic nitrogen compounds,-1
43569837,Organic nitrogen compounds,-1
62462493,Organic nitrogen compounds,-1
83044623,Organic nitrogen compounds,-1
104156985,Organic oxygen compounds,-1
60976754,Organic nitrogen compounds,-1
87876512,Organic oxygen compounds,-1
112859079,Organic nitrogen compounds,-1
59186112,Organic nitrogen compounds,-1
101228674,Lipids and lipid-like molecules,-1
10056228,Lipids and lipid-like molecules,-1
58391322,Lipids and lipid-like molecules,-1
101592369,Lipids and lipid-like molecules,-1
71684433,Lipids and lipid-like molecules,-1
67320522,Lipids and lipid-like molecules,-1
53923331,Lipids and lipid-like molecules,-1
89089836,Lipids and lipid-like molecules,-1
44266731,Lipids and lipid-like molecules,-1
46933701,Lipids and lipid-like molecules,-1
136467108,"Nucleosides, nucleotides, and analogues",-1
24038385,Phenylpropanoids and polyketides,-1
6478732,Organic nitrogen compounds,-1
161892,Organic nitrogen compounds,-1
11040172,Organic nitrogen compounds,-1
88041516,Organic nitrogen compounds,-1
91506645,Organic nitrogen compounds,-1
10305822,Organic nitrogen compounds,-1
60994930,Lipids and lipid-like molecules,-1
23748475,Phenylpropanoids and polyketides,25
23947845,Phenylpropanoids and polyketides,-1
23891879,Phenylpropanoids and polyketides,-1
23778341,Organosulfur compounds,-1
24113853,Phenylpropanoids and polyketides,25
70800389,"Nucleosides, nucleotides, and analogues",-1
58664050,"Nucleosides, nucleotides, and analogues",-1
11411088,"Nucleosides, nucleotides, and analogues",-1
71579757,"Nucleosides, nucleotides, and analogues",-1
59149397,"Nucleosides, nucleotides, and analogues",-1
90055712,"Nucleosides, nucleotides, and analogues",-1
21431176,Organic nitrogen compounds,-1
73947738,Phenylpropanoids and polyketides,-1
57199891,Lipids and lipid-like molecules,-1
70695653,Alkaloids and derivatives,-1
67074924,Organic oxygen compounds,-1
70698204,Phenylpropanoids and polyketides,-1
87555956,Alkaloids and derivatives,-1
10649264,Organic oxygen compounds,-1
70544327,Phenylpropanoids and polyketides,-1
87676260,Phenylpropanoids and polyketides,-1
71469529,Phenylpropanoids and polyketides,-1
53260378,Phenylpropanoids and polyketides,-1
557380,Lipids and lipid-like molecules,-1
122287,Lipids and lipid-like molecules,-1
101098292,Lipids and lipid-like molecules,-1
11482846,Lipids and lipid-like molecules,-1
58895182,Lipids and lipid-like molecules,-1
73432804,Lipids and lipid-like molecules,-1
90969853,Lipids and lipid-like molecules,-1
10100358,Lipids and lipid-like molecules,-1
90785265,Organic oxygen compounds,-1
45112374,Lipids and lipid-like molecules,-1
15605710,Organic oxygen compounds,-1
70170657,Lipids and lipid-like molecules,-1
57278701,Organic nitrogen compounds,-1
358813,Phenylpropanoids and polyketides,-1
59095843,Lipids and lipid-like molecules,-1
108024650,Organic nitrogen compounds,-1
114970082,Organic oxygen compounds,-1
17227232,Phenylpropanoids and polyketides,-1
981913,"Lignans, neolignans and related compounds",-1
97989013,Phenylpropanoids and polyketides,-1
3561969,Organic oxygen compounds,-1
9649897,"Lignans, neolignans and related compounds",-1
3372933,Organic oxygen compounds,-1
87994269,Lipids and lipid-like molecules,-1
85571025,Organic oxygen compounds,-1
540068,Lipids and lipid-like molecules,2
79052441,Organic oxygen compounds,-1
51051476,Organic nitrogen compounds,-1
91704234,Lipids and lipid-like molecules,-1
22131537,Organic nitrogen compounds,-1
113700829,Organic nitrogen compounds,2
113492894,Lipids and lipid-like molecules,2
53846549,Lipids and lipid-like molecules,-1
20670534,Phenylpropanoids and polyketides,-1
568604,Organic oxygen compounds,-1
72553380,Lipids and lipid-like molecules,-1
88224152,Organic nitrogen compounds,-1
53436610,Lipids and lipid-like molecules,2
20635265,Organosulfur compounds,-1
23541107,Lipids and lipid-like molecules,-1
136831644,Organic nitrogen compounds,-1
90907564,Organic oxygen compounds,-1
90192374,Lipids and lipid-like molecules,-1
100816254,Phenylpropanoids and polyketides,-1
91216175,Lipids and lipid-like molecules,-1
58453842,"Lignans, neolignans and related compounds",-1
67082373,Phenylpropanoids and polyketides,-1
88937114,Lipids and lipid-like molecules,-1
18605303,Organic oxygen compounds,-1
18320280,Organic oxygen compounds,-1
106225263,Organic nitrogen compounds,-1
62130537,Organohalogen compounds,-1
66011119,"Organic 1,3-dipolar compounds",-1
58084234,Organic nitrogen compounds,-1
83703276,Organic nitrogen compounds,-1
66291124,Organic nitrogen compounds,-1
79546249,Alkaloids and derivatives,-1
14900057,Organic nitrogen compounds,-1
83532210,Lipids and lipid-like molecules,-1
65185275,Phenylpropanoids and polyketides,-1
105439744,Organic nitrogen compounds,-1
89496032,Phenylpropanoids and polyketides,-1
27883586,Alkaloids and derivatives,-1
91567158,Organic oxygen compounds,-1
67329000,Phenylpropanoids and polyketides,-1
99908835,Organic nitrogen compounds,-1
103746617,Organic nitrogen compounds,-1
62260550,Organic nitrogen compounds,-1
82492120,Lipids and lipid-like molecules,-1
49670428,Phenylpropanoids and polyketides,-1
898983,Organic nitrogen compounds,-1
104528718,Organic oxygen compounds,-1
101248854,Phenylpropanoids and polyketides,-1
11061603,Phenylpropanoids and polyketides,-1
71217901,Phenylpropanoids and polyketides,-1
10054263,Phenylpropanoids and polyketides,-1
87726769,Phenylpropanoids and polyketides,-1
58758948,Phenylpropanoids and polyketides,-1
87753547,Lipids and lipid-like molecules,-1
90067093,Phenylpropanoids and polyketides,-1
118708153,Alkaloids and derivatives,-1
60040869,Lipids and lipid-like molecules,-1
87975040,Phenylpropanoids and polyketides,-1
89774728,Phenylpropanoids and polyketides,-1
3445827,Organic oxygen compounds,-1
101797898,Phenylpropanoids and polyketides,-1
59572807,Organic nitrogen compounds,-1
135786992,Phenylpropanoids and polyketides,-1
58447252,Phenylpropanoids and polyketides,-1
11250886,Phenylpropanoids and polyketides,-1
90446640,Organic nitrogen compounds,-1
63975089,Organic nitrogen compounds,-1
106003400,Organic nitrogen compounds,-1
110226062,Organic nitrogen compounds,-1
