cid	smiles	frag_id2smiles	frag_id2neighbors	frag_id2mol_inx
"130502706"	"CC(CO)NC1=C(C=CC(=C1)F)Cl"	{"1": "CC", "2": "CC", "3": "CO", "4": "CN", "5": "CN", "6": "CF", "7": "CCl", "8": "C1=CC=CC=C1", "9": "C"}	{"1": [9], "2": [3, 9], "3": [2], "4": [5, 9], "5": [4, 8], "6": [8], "7": [8], "8": [5, 6, 7], "9": [1, 2, 4]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [1, 4], "5": [4, 5], "6": [9, 11], "7": [6, 12], "8": [5, 10, 9, 8, 7, 6], "9": [1]}
"130100890"	"CC1=CN=C(C(=C1C(F)F)OC)OC"	{"1": "CC", "2": "CC", "3": "CF", "4": "CF", "5": "CO", "6": "CO", "7": "CO", "8": "CO", "9": "C1=CC=NC=C1", "10": "C"}	{"1": [9], "2": [9, 10], "3": [10], "4": [10], "5": [6, 9], "6": [5], "7": [8, 9], "8": [7], "9": [1, 2, 5, 7], "10": [2, 3, 4]}	{"1": [0, 1], "2": [6, 7], "3": [7, 8], "4": [7, 9], "5": [5, 10], "6": [10, 11], "7": [4, 12], "8": [12, 13], "9": [1, 6, 5, 4, 3, 2], "10": [7]}
"107716154"	"C1=CC(=C(C(=C1)Cl)OCCCF)N"	{"1": "C1=CC=CC=C1", "2": "CO", "3": "CO", "4": "CC", "5": "CC", "6": "CF", "7": "CN", "8": "CCl"}	{"1": [8, 2, 7], "2": [3, 1], "3": [2, 4], "4": [3, 5], "5": [4, 6], "6": [5], "7": [1], "8": [1]}	{"1": [0, 5, 4, 3, 2, 1], "2": [3, 7], "3": [7, 8], "4": [8, 9], "5": [9, 10], "6": [10, 11], "7": [2, 12], "8": [4, 6]}
"136765402"	"CC(C1=CC(=NN1)C2=CC=CC=C2O)N"	{"1": "CC", "2": "CC", "3": "CC", "4": "CO", "5": "CN", "6": "C1=C[NH]N=C1", "7": "C1=CC=CC=C1", "8": "C"}	{"1": [8], "2": [6, 8], "3": [6, 7], "4": [7], "5": [8], "6": [2, 3], "7": [3, 4], "8": [1, 2, 5]}	{"1": [0, 1], "2": [1, 2], "3": [4, 7], "4": [12, 13], "5": [1, 14], "6": [2, 3, 4, 5, 6], "7": [8, 9, 10, 11, 12, 7], "8": [1]}
"106175527"	"CC(C)(C(=O)NCC(C(=O)N)O)NC"	{"1": "CC", "2": "CC", "3": "CC", "4": "C=O", "5": "CN", "6": "CN", "7": "CC", "8": "CC", "9": "C=O", "10": "CN", "11": "CO", "12": "CN", "13": "CN", "14": "C", "15": "C", "16": "C", "17": "C"}	{"1": [14], "2": [14], "3": [14, 15], "4": [15], "5": [6, 15], "6": [5, 7], "7": [6, 16], "8": [16, 17], "9": [17], "10": [17], "11": [16], "12": [13, 14], "13": [12], "14": [1, 2, 3, 12], "15": [3, 4, 5], "16": [7, 8, 11], "17": [8, 9, 10]}	{"1": [0, 1], "2": [1, 2], "3": [1, 3], "4": [3, 4], "5": [3, 5], "6": [5, 6], "7": [6, 7], "8": [7, 8], "9": [8, 9], "10": [8, 10], "11": [7, 11], "12": [1, 12], "13": [12, 13], "14": [1], "15": [3], "16": [7], "17": [8]}
"93312279"	"C1=CC(=CC(=C1)F)C(C2=CN=CC=C2)O"	{"1": "C1=CC=CC=C1", "2": "CC", "3": "CC", "4": "CO", "5": "CF", "6": "C1=CC=NC=C1", "7": "C"}	{"1": [5, 2], "2": [1, 7], "3": [6, 7], "4": [7], "5": [1], "6": [3], "7": [2, 3, 4]}	{"1": [0, 5, 4, 3, 2, 1], "2": [2, 7], "3": [7, 8], "4": [7, 14], "5": [4, 6], "6": [9, 10, 11, 12, 13, 8], "7": [7]}
"57878591"	"C1CC(=O)N(C1)C2CCC(CC2)(F)F"	{"1": "C1CCNC1", "2": "CN", "3": "CF", "4": "CF", "5": "C=O", "6": "C1CCCCC1", "7": "C"}	{"1": [5, 2], "2": [1, 6], "3": [7], "4": [7], "5": [1], "6": [2, 7], "7": [3, 4, 6]}	{"1": [0, 1, 2, 4, 5], "2": [4, 6], "3": [9, 12], "4": [9, 13], "5": [2, 3], "6": [7, 8, 9, 10, 11, 6], "7": [9]}
"65800199"	"CNCC1=CC(=CN1C)S(=O)(=O)N"	{"1": "CN", "2": "CN", "3": "CC", "4": "CN", "5": "CS", "6": "O=S", "7": "O=S", "8": "NS", "9": "C1=C[NH]C=C1", "10": "S"}	{"1": [2], "2": [1, 3], "3": [2, 9], "4": [9], "5": [9, 10], "6": [10], "7": [10], "8": [10], "9": [3, 4, 5], "10": [5, 6, 7, 8]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [7, 8], "5": [5, 9], "6": [9, 10], "7": [9, 11], "8": [9, 12], "9": [3, 4, 5, 6, 7], "10": [9]}
"112647523"	"CC1=CC(=CC(=C1)N(C)CC(C)C#N)N"	{"1": "CC", "2": "CN", "3": "CN", "4": "CN", "5": "CC", "6": "CC", "7": "CC", "8": "C#N", "9": "CN", "10": "C1=CC=CC=C1", "11": "N", "12": "C"}	{"1": [10], "2": [10, 11], "3": [11], "4": [5, 11], "5": [4, 12], "6": [12], "7": [8, 12], "8": [7], "9": [10], "10": [1, 2, 9], "11": [2, 3, 4], "12": [5, 6, 7]}	{"1": [0, 1], "2": [5, 7], "3": [7, 8], "4": [7, 9], "5": [9, 10], "6": [10, 11], "7": [10, 12], "8": [12, 13], "9": [3, 14], "10": [1, 6, 5, 4, 3, 2], "11": [7], "12": [10]}
"63579993"	"CC(C(=O)NN)SC1=NC=CS1"	{"1": "CC", "2": "CC", "3": "C=O", "4": "CN", "5": "NN", "6": "CS", "7": "CS", "8": "C1=CSC=N1", "9": "C", "10": "C"}	{"1": [9], "2": [9, 10], "3": [10], "4": [5, 10], "5": [4], "6": [7, 9], "7": [6, 8], "8": [7], "9": [1, 2, 6], "10": [2, 3, 4]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [2, 4], "5": [4, 5], "6": [1, 6], "7": [6, 7], "8": [7, 8, 9, 10, 11], "9": [1], "10": [2]}
"115731290"	"CCCOCC(=O)N(C)CCC(=O)O"	{"1": "CC", "2": "CC", "3": "CO", "4": "CO", "5": "CC", "6": "C=O", "7": "CN", "8": "CN", "9": "CN", "10": "CC", "11": "CC", "12": "C=O", "13": "CO", "14": "C", "15": "N", "16": "C"}	{"1": [2], "2": [1, 3], "3": [2, 4], "4": [3, 5], "5": [4, 14], "6": [14], "7": [14, 15], "8": [15], "9": [10, 15], "10": [9, 11], "11": [10, 16], "12": [16], "13": [16], "14": [5, 6, 7], "15": [7, 8, 9], "16": [11, 12, 13]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [4, 5], "6": [5, 6], "7": [5, 7], "8": [7, 8], "9": [7, 9], "10": [9, 10], "11": [10, 11], "12": [11, 12], "13": [11, 13], "14": [5], "15": [7], "16": [11]}
"81729043"	"CCCC(C)NC1=NC=CC(=C1C#N)C"	{"1": "CC", "2": "CC", "3": "CC", "4": "CC", "5": "CN", "6": "CN", "7": "CC", "8": "C#N", "9": "CC", "10": "C1=CC=NC=C1", "11": "C"}	{"1": [2], "2": [1, 3], "3": [2, 11], "4": [11], "5": [6, 11], "6": [5, 10], "7": [8, 10], "8": [7], "9": [10], "10": [6, 7, 9], "11": [3, 4, 5]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [3, 5], "6": [5, 6], "7": [11, 12], "8": [12, 13], "9": [10, 14], "10": [6, 11, 10, 9, 8, 7], "11": [3]}
"131452003"	"CC1=NC=C(C(=N1)C2=CC(=CC=C2)F)N"	{"1": "CC", "2": "CC", "3": "CF", "4": "CN", "5": "C1=CN=CN=C1", "6": "C1=CC=CC=C1"}	{"1": [5], "2": [5, 6], "3": [6], "4": [5], "5": [1, 2, 4], "6": [2, 3]}	{"1": [0, 1], "2": [5, 7], "3": [9, 13], "4": [4, 14], "5": [1, 6, 5, 4, 3, 2], "6": [8, 9, 10, 11, 12, 7]}
"107507520"	"CC(C)N(CCOC)CC(=O)COC"	{"1": "CC", "2": "CC", "3": "CN", "4": "CN", "5": "CC", "6": "CO", "7": "CO", "8": "CN", "9": "CC", "10": "C=O", "11": "CC", "12": "CO", "13": "CO", "14": "C", "15": "N", "16": "C"}	{"1": [14], "2": [14], "3": [14, 15], "4": [5, 15], "5": [4, 6], "6": [5, 7], "7": [6], "8": [9, 15], "9": [8, 16], "10": [16], "11": [12, 16], "12": [11, 13], "13": [12], "14": [1, 2, 3], "15": [3, 4, 8], "16": [9, 10, 11]}	{"1": [0, 1], "2": [1, 2], "3": [1, 3], "4": [3, 4], "5": [4, 5], "6": [5, 6], "7": [6, 7], "8": [3, 8], "9": [8, 9], "10": [9, 10], "11": [9, 11], "12": [11, 12], "13": [12, 13], "14": [1], "15": [3], "16": [9]}
"121829938"	"C=CCNC(=NCC1(CC1)C(F)F)N"	{"1": "C=C", "2": "CC", "3": "CN", "4": "CN", "5": "C=N", "6": "CN", "7": "CC", "8": "CC", "9": "CF", "10": "CF", "11": "CN", "12": "C1CC1", "13": "C", "14": "C", "15": "C"}	{"1": [2], "2": [1, 3], "3": [2, 4], "4": [3, 13], "5": [6, 13], "6": [5, 7], "7": [6, 14], "8": [14, 15], "9": [15], "10": [15], "11": [13], "12": [14], "13": [4, 5, 11], "14": [7, 8, 12], "15": [8, 9, 10]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [4, 5], "6": [5, 6], "7": [6, 7], "8": [7, 10], "9": [10, 11], "10": [10, 12], "11": [4, 13], "12": [7, 8, 9], "13": [4], "14": [7], "15": [10]}
"87522534"	"CNCCOCCCNCCN(C)C"	{"1": "CN", "2": "CN", "3": "CC", "4": "CO", "5": "CO", "6": "CC", "7": "CC", "8": "CN", "9": "CN", "10": "CC", "11": "CN", "12": "CN", "13": "CN", "14": "N"}	{"1": [2], "2": [1, 3], "3": [2, 4], "4": [3, 5], "5": [4, 6], "6": [5, 7], "7": [6, 8], "8": [7, 9], "9": [8, 10], "10": [9, 11], "11": [10, 14], "12": [14], "13": [14], "14": [11, 12, 13]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [4, 5], "6": [5, 6], "7": [6, 7], "8": [7, 8], "9": [8, 9], "10": [9, 10], "11": [10, 11], "12": [11, 12], "13": [11, 13], "14": [11]}
"82336158"	"CC1=CC2=C(C=C1)N=C(N2)C(C)N(C)C"	{"1": "CC", "2": "CC", "3": "CC", "4": "CN", "5": "CN", "6": "CN", "7": "C1=CC=CC=C1", "8": "C1=C[NH]C=N1", "9": "C", "10": "N"}	{"1": [7], "2": [8, 9], "3": [9], "4": [9, 10], "5": [10], "6": [10], "7": [1, 8], "8": [2, 7], "9": [2, 3, 4], "10": [4, 5, 6]}	{"1": [0, 1], "2": [8, 10], "3": [10, 11], "4": [10, 12], "5": [12, 13], "6": [12, 14], "7": [1, 6, 5, 4, 3, 2], "8": [7, 4, 3, 9, 8], "9": [10], "10": [12]}
"84620123"	"CC1=C2CCCC(C2=CC=C1)CCNC"	{"1": "CC", "2": "CC", "3": "CC", "4": "CN", "5": "CN", "6": "C1=CC=CC=C1", "7": "C1CCCCC1"}	{"1": [6], "2": [3, 7], "3": [2, 4], "4": [3, 5], "5": [4], "6": [1, 7], "7": [2, 6]}	{"1": [0, 1], "2": [6, 11], "3": [11, 12], "4": [12, 13], "5": [13, 14], "6": [1, 10, 9, 8, 7, 2], "7": [3, 4, 5, 6, 7, 2]}
"13526705"	"CC1=CC=C(C=C1)C2=C(COCN2)C=O"	{"1": "CC", "2": "CC", "3": "CC", "4": "C=O", "5": "C1=CC=CC=C1", "6": "C1=CNCOC1"}	{"1": [5], "2": [5, 6], "3": [4, 6], "4": [3], "5": [1, 2], "6": [2, 3]}	{"1": [0, 1], "2": [4, 7], "3": [8, 13], "4": [13, 14], "5": [1, 6, 5, 4, 3, 2], "6": [8, 9, 10, 11, 12, 7]}
"21254356"	"CC(C)OC(CC(=O)[O-])C[N+](C)(C)C"	{"1": "CC", "2": "CC", "3": "CO", "4": "CO", "5": "CC", "6": "CC", "7": "C=O", "8": "C[O-]", "9": "CC", "10": "C[NH3+]", "11": "C[NH3+]", "12": "C[NH3+]", "13": "C[NH3+]", "14": "C", "15": "C", "16": "C", "17": "[NH4+]"}	{"1": [14], "2": [14], "3": [4, 14], "4": [3, 15], "5": [6, 15], "6": [5, 16], "7": [16], "8": [16], "9": [10, 15], "10": [9, 17], "11": [17], "12": [17], "13": [17], "14": [1, 2, 3], "15": [4, 5, 9], "16": [6, 7, 8], "17": [10, 11, 12, 13]}	{"1": [0, 1], "2": [1, 2], "3": [1, 3], "4": [3, 4], "5": [4, 5], "6": [5, 6], "7": [6, 7], "8": [6, 8], "9": [4, 9], "10": [9, 10], "11": [10, 11], "12": [10, 12], "13": [10, 13], "14": [1], "15": [4], "16": [6], "17": [10]}
"117187285"	"CC1=CC(=CC=C1)OCC2=NC=C(N2)N"	{"1": "CC", "2": "CO", "3": "CO", "4": "CC", "5": "CN", "6": "C1=CC=CC=C1", "7": "C1=C[NH]C=N1"}	{"1": [6], "2": [3, 6], "3": [2, 4], "4": [3, 7], "5": [7], "6": [1, 2], "7": [4, 5]}	{"1": [0, 1], "2": [3, 7], "3": [7, 8], "4": [8, 9], "5": [12, 14], "6": [1, 6, 5, 4, 3, 2], "7": [10, 9, 13, 12, 11]}
"96619065"	"CN1CCC2=CC3=C(C=C21)C(=O)CCO3"	{"1": "CN", "2": "C=O", "3": "C1CCNC1", "4": "C1=CC=CC=C1", "5": "C1=COCCC1"}	{"1": [3], "2": [5], "3": [1, 4], "4": [3, 5], "5": [2, 4]}	{"1": [0, 1], "2": [10, 11], "3": [1, 2, 3, 4, 9], "4": [5, 6, 7, 8, 9, 4], "5": [10, 12, 13, 14, 6, 7]}
"101392481"	"C1CC(=O)N(C1)CCSCC(=O)O"	{"1": "C1CCNC1", "2": "CN", "3": "CC", "4": "CS", "5": "CS", "6": "CC", "7": "C=O", "8": "CO", "9": "C=O", "10": "C"}	{"1": [9, 2], "2": [3, 1], "3": [2, 4], "4": [3, 5], "5": [4, 6], "6": [5, 10], "7": [10], "8": [10], "9": [1], "10": [6, 7, 8]}	{"1": [0, 1, 2, 4, 5], "2": [4, 6], "3": [6, 7], "4": [7, 8], "5": [8, 9], "6": [9, 10], "7": [10, 11], "8": [10, 12], "9": [2, 3], "10": [10]}
"22363278"	"C1C(C1F)N2C(=O)C=CC3=CC=CC=C32"	{"1": "C1CC1", "2": "CN", "3": "C=O", "4": "CF", "5": "C1=CCNCC1", "6": "C1=CC=CC=C1"}	{"1": [4, 2], "2": [1, 5], "3": [5], "4": [1], "5": [2, 3, 6], "6": [5]}	{"1": [0, 1, 2], "2": [1, 4], "3": [5, 6], "4": [2, 3], "5": [5, 7, 8, 9, 14, 4], "6": [10, 11, 12, 13, 14, 9]}
"64611106"	"CCC(C(C)SCC(C)C)NCC"	{"1": "CC", "2": "CC", "3": "CC", "4": "CC", "5": "CS", "6": "CS", "7": "CC", "8": "CC", "9": "CC", "10": "CN", "11": "CN", "12": "CC", "13": "C", "14": "C", "15": "C"}	{"1": [2], "2": [1, 13], "3": [13, 14], "4": [14], "5": [6, 14], "6": [5, 7], "7": [6, 15], "8": [15], "9": [15], "10": [11, 13], "11": [10, 12], "12": [11], "13": [2, 3, 10], "14": [3, 4, 5], "15": [7, 8, 9]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [3, 5], "6": [5, 6], "7": [6, 7], "8": [7, 8], "9": [7, 9], "10": [2, 10], "11": [10, 11], "12": [11, 12], "13": [2], "14": [3], "15": [7]}
"80490913"	"CC1=CC(=CC=C1)C(=O)C2=CSC=N2"	{"1": "CC", "2": "CC", "3": "C=O", "4": "CC", "5": "C1=CC=CC=C1", "6": "C1=CSC=N1", "7": "C"}	{"1": [5], "2": [5, 7], "3": [7], "4": [6, 7], "5": [1, 2], "6": [4], "7": [2, 3, 4]}	{"1": [0, 1], "2": [3, 7], "3": [7, 8], "4": [7, 9], "5": [1, 6, 5, 4, 3, 2], "6": [10, 9, 13, 12, 11], "7": [7]}
"116166620"	"CCOC1=CC=CC(=C1)CNC(C)C#C"	{"1": "CC", "2": "CO", "3": "CO", "4": "CC", "5": "CN", "6": "CN", "7": "CC", "8": "CC", "9": "C#C", "10": "C1=CC=CC=C1", "11": "C"}	{"1": [2], "2": [1, 3], "3": [2, 10], "4": [5, 10], "5": [4, 6], "6": [5, 11], "7": [11], "8": [9, 11], "9": [8], "10": [3, 4], "11": [6, 7, 8]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [7, 9], "5": [9, 10], "6": [10, 11], "7": [11, 12], "8": [11, 13], "9": [13, 14], "10": [3, 8, 7, 6, 5, 4], "11": [11]}
"5424903"	"CC1=NN=C(N1N=CC2=CC=CN2C)C"	{"1": "CC", "2": "NN", "3": "C=N", "4": "CC", "5": "CN", "6": "CC", "7": "C1=NN=C[NH]1", "8": "C1=C[NH]C=C1"}	{"1": [7], "2": [3, 7], "3": [2, 4], "4": [3, 8], "5": [8], "6": [7], "7": [1, 2, 6], "8": [4, 5]}	{"1": [0, 1], "2": [5, 6], "3": [6, 7], "4": [7, 8], "5": [12, 13], "6": [4, 14], "7": [1, 2, 3, 4, 5], "8": [9, 8, 12, 11, 10]}
"84777305"	"CC1=C(N2C=CC=CC2=N1)C(=O)CCN"	{"1": "CC", "2": "CC", "3": "C=O", "4": "CC", "5": "CC", "6": "CN", "7": "C1=C[NH]C=N1", "8": "C1=CCNC=C1", "9": "C"}	{"1": [7], "2": [7, 9], "3": [9], "4": [5, 9], "5": [4, 6], "6": [5], "7": [1, 2, 8], "8": [7], "9": [2, 3, 4]}	{"1": [0, 1], "2": [2, 10], "3": [10, 11], "4": [10, 12], "5": [12, 13], "6": [13, 14], "7": [1, 2, 3, 8, 9], "8": [4, 5, 6, 7, 8, 3], "9": [10]}
"115407634"	"C1=CN=C(C=C1[N+](=O)[O-])NCC(F)F"	{"1": "C1=CC=NC=C1", "2": "[NH2+]=O", "3": "[NH3+][O-]", "4": "CN", "5": "CN", "6": "CC", "7": "CF", "8": "CF", "9": "C[NH3+]", "10": "[NH4+]", "11": "C"}	{"1": [9, 4], "2": [10], "3": [10], "4": [5, 1], "5": [4, 6], "6": [5, 11], "7": [11], "8": [11], "9": [1, 10], "10": [9, 2, 3], "11": [6, 7, 8]}	{"1": [0, 5, 4, 3, 2, 1], "2": [6, 7], "3": [6, 8], "4": [3, 9], "5": [9, 10], "6": [10, 11], "7": [11, 12], "8": [11, 13], "9": [5, 6], "10": [6], "11": [11]}
"65259285"	"CC(C)(CCCNCCO)C(=NO)N"	{"1": "CC", "2": "CC", "3": "CC", "4": "CC", "5": "CC", "6": "CN", "7": "CN", "8": "CC", "9": "CO", "10": "CC", "11": "C=N", "12": "NO", "13": "CN", "14": "C", "15": "C"}	{"1": [14], "2": [14], "3": [4, 14], "4": [3, 5], "5": [4, 6], "6": [5, 7], "7": [6, 8], "8": [7, 9], "9": [8], "10": [14, 15], "11": [12, 15], "12": [11], "13": [15], "14": [1, 2, 3, 10], "15": [10, 11, 13]}	{"1": [0, 1], "2": [1, 2], "3": [1, 3], "4": [3, 4], "5": [4, 5], "6": [5, 6], "7": [6, 7], "8": [7, 8], "9": [8, 9], "10": [1, 10], "11": [10, 11], "12": [11, 12], "13": [10, 13], "14": [1], "15": [10]}
"86599729"	"CCC(C)C(CC(=O)O)NC(=O)OC"	{"1": "CC", "2": "CC", "3": "CC", "4": "CC", "5": "CC", "6": "CC", "7": "C=O", "8": "CO", "9": "CN", "10": "CN", "11": "C=O", "12": "CO", "13": "CO", "14": "C", "15": "C", "16": "C", "17": "C"}	{"1": [2], "2": [1, 14], "3": [14], "4": [14, 15], "5": [6, 15], "6": [5, 16], "7": [16], "8": [16], "9": [10, 15], "10": [9, 17], "11": [17], "12": [13, 17], "13": [12], "14": [2, 3, 4], "15": [4, 5, 9], "16": [6, 7, 8], "17": [10, 11, 12]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [2, 4], "5": [4, 5], "6": [5, 6], "7": [6, 7], "8": [6, 8], "9": [4, 9], "10": [9, 10], "11": [10, 11], "12": [10, 12], "13": [12, 13], "14": [2], "15": [4], "16": [6], "17": [10]}
"130378048"	"CC(C)C1=C2CNCC2=C(C=C1)C(C)C"	{"1": "CC", "2": "CC", "3": "CC", "4": "CC", "5": "CC", "6": "CC", "7": "C1=CC=CC=C1", "8": "C1CCNC1", "9": "C", "10": "C"}	{"1": [9], "2": [9], "3": [7, 9], "4": [7, 10], "5": [10], "6": [10], "7": [3, 4, 8], "8": [7], "9": [1, 2, 3], "10": [4, 5, 6]}	{"1": [0, 1], "2": [1, 2], "3": [1, 3], "4": [9, 12], "5": [12, 13], "6": [12, 14], "7": [3, 11, 10, 9, 8, 4], "8": [5, 4, 8, 7, 6], "9": [1], "10": [12]}
"129997280"	"CC(C1=C(C=CC(=C1)C(F)F)F)NC"	{"1": "CC", "2": "CC", "3": "CC", "4": "CF", "5": "CF", "6": "CF", "7": "CN", "8": "CN", "9": "C1=CC=CC=C1", "10": "C", "11": "C"}	{"1": [10], "2": [9, 10], "3": [9, 11], "4": [11], "5": [11], "6": [9], "7": [8, 10], "8": [7], "9": [2, 3, 6], "10": [1, 2, 7], "11": [3, 4, 5]}	{"1": [0, 1], "2": [1, 2], "3": [6, 8], "4": [8, 9], "5": [8, 10], "6": [3, 11], "7": [1, 12], "8": [12, 13], "9": [2, 7, 6, 5, 4, 3], "10": [1], "11": [8]}
"24879867"	"C1C(C(C2C(O1)C=NC(=S)O2)O)O"	{"1": "C1CCOCC1", "2": "CO", "3": "CO", "4": "C=S", "5": "C1=NCOCC1"}	{"1": [2, 3, 5], "2": [1], "3": [1], "4": [5], "5": [4, 1]}	{"1": [0, 5, 4, 3, 2, 1], "2": [2, 11], "3": [1, 12], "4": [8, 9], "5": [6, 7, 8, 10, 3, 4]}
"63691579"	"CCN(CCOCC)CC(C(=O)N)N"	{"1": "CC", "2": "CN", "3": "CN", "4": "CC", "5": "CO", "6": "CO", "7": "CC", "8": "CN", "9": "CC", "10": "CC", "11": "C=O", "12": "CN", "13": "CN", "14": "N", "15": "C", "16": "C"}	{"1": [2], "2": [1, 14], "3": [4, 14], "4": [3, 5], "5": [4, 6], "6": [5, 7], "7": [6], "8": [9, 14], "9": [8, 15], "10": [15, 16], "11": [16], "12": [16], "13": [15], "14": [2, 3, 8], "15": [9, 10, 13], "16": [10, 11, 12]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [4, 5], "6": [5, 6], "7": [6, 7], "8": [2, 8], "9": [8, 9], "10": [9, 10], "11": [10, 11], "12": [10, 12], "13": [9, 13], "14": [2], "15": [9], "16": [10]}
"130105140"	"C1=C(C(=C(C(=N1)C(=O)N)O)C(F)F)N"	{"1": "C1=CC=NC=C1", "2": "C=O", "3": "CN", "4": "CO", "5": "CC", "6": "CF", "7": "CF", "8": "CN", "9": "CC", "10": "C", "11": "C"}	{"1": [9, 4, 5, 8], "2": [10], "3": [10], "4": [1], "5": [1, 11], "6": [11], "7": [11], "8": [1], "9": [1, 10], "10": [9, 2, 3], "11": [5, 6, 7]}	{"1": [0, 5, 4, 3, 2, 1], "2": [6, 7], "3": [6, 8], "4": [3, 9], "5": [2, 10], "6": [10, 11], "7": [10, 12], "8": [1, 13], "9": [4, 6], "10": [6], "11": [10]}
"15595464"	"CC1C2=CC3=C(C=C2NC1=O)NC(=O)N3"	{"1": "CC", "2": "C=O", "3": "C=O", "4": "C1CCNC1", "5": "C1=CC=CC=C1", "6": "C1=CNCN1"}	{"1": [4], "2": [4], "3": [6], "4": [1, 2, 5], "5": [4, 6], "6": [3, 5]}	{"1": [0, 1], "2": [9, 10], "3": [12, 13], "4": [1, 2, 7, 8, 9], "5": [3, 4, 5, 6, 7, 2], "6": [11, 5, 4, 14, 12]}
"10420413"	"C1=CC=C(C=C1)C2=NSC3=NN=NN23"	{"1": "C1=CC=CC=C1", "2": "CC", "3": "C1=NSCN1", "4": "C1=NN=N[NH]1"}	{"1": [2], "2": [1, 3], "3": [2, 4], "4": [3]}	{"1": [0, 5, 4, 3, 2, 1], "2": [3, 6], "3": [7, 6, 13, 9, 8], "4": [10, 9, 13, 12, 11]}
"43554746"	"C1=CC(=C(C=C1OCC(CN)O)F)F"	{"1": "C1=CC=CC=C1", "2": "CO", "3": "CC", "4": "CC", "5": "CN", "6": "CO", "7": "CF", "8": "CF", "9": "CO", "10": "C"}	{"1": [9, 7, 8], "2": [9, 3], "3": [2, 10], "4": [5, 10], "5": [4], "6": [10], "7": [1], "8": [1], "9": [2, 1], "10": [3, 4, 6]}	{"1": [0, 5, 4, 3, 2, 1], "2": [6, 7], "3": [7, 8], "4": [8, 9], "5": [9, 10], "6": [8, 11], "7": [3, 12], "8": [2, 13], "9": [5, 6], "10": [8]}
"13025195"	"COC1=NC(=NC(=N1)SC)SC"	{"1": "CO", "2": "CO", "3": "CS", "4": "CS", "5": "CS", "6": "CS", "7": "C1=NC=NC=N1"}	{"1": [2], "2": [1, 7], "3": [4, 7], "4": [3], "5": [6, 7], "6": [5], "7": [2, 3, 5]}	{"1": [0, 1], "2": [1, 2], "3": [6, 8], "4": [8, 9], "5": [4, 10], "6": [10, 11], "7": [2, 7, 6, 5, 4, 3]}
"62678756"	"CCC(C)(C)C(=O)NC(CO)C(=O)O"	{"1": "CC", "2": "CC", "3": "CC", "4": "CC", "5": "CC", "6": "C=O", "7": "CN", "8": "CN", "9": "CC", "10": "CO", "11": "CC", "12": "C=O", "13": "CO", "14": "C", "15": "C", "16": "C", "17": "C"}	{"1": [2], "2": [1, 14], "3": [14], "4": [14], "5": [14, 15], "6": [15], "7": [8, 15], "8": [7, 16], "9": [10, 16], "10": [9], "11": [16, 17], "12": [17], "13": [17], "14": [2, 3, 4, 5], "15": [5, 6, 7], "16": [8, 9, 11], "17": [11, 12, 13]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [2, 4], "5": [2, 5], "6": [5, 6], "7": [5, 7], "8": [7, 8], "9": [8, 9], "10": [9, 10], "11": [8, 11], "12": [11, 12], "13": [11, 13], "14": [2], "15": [5], "16": [8], "17": [11]}
"59668848"	"CC(C)C(=O)C(C(C)O)NC(=O)OC"	{"1": "CC", "2": "CC", "3": "CC", "4": "C=O", "5": "CC", "6": "CC", "7": "CC", "8": "CO", "9": "CN", "10": "CN", "11": "C=O", "12": "CO", "13": "CO", "14": "C", "15": "C", "16": "C", "17": "C", "18": "C"}	{"1": [14], "2": [14], "3": [14, 15], "4": [15], "5": [15, 16], "6": [16, 17], "7": [17], "8": [17], "9": [10, 16], "10": [9, 18], "11": [18], "12": [13, 18], "13": [12], "14": [1, 2, 3], "15": [3, 4, 5], "16": [5, 6, 9], "17": [6, 7, 8], "18": [10, 11, 12]}	{"1": [0, 1], "2": [1, 2], "3": [1, 3], "4": [3, 4], "5": [3, 5], "6": [5, 6], "7": [6, 7], "8": [6, 8], "9": [5, 9], "10": [9, 10], "11": [10, 11], "12": [10, 12], "13": [12, 13], "14": [1], "15": [3], "16": [5], "17": [6], "18": [10]}
