fragment,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
C1=CC2C=CC1C2,0.001505157,0.06821691,0.001971625,0.0070201266,0.0063006165,0.001505157,0.001505157,0.0047296225,0.0015521592,0.21297054,0.0021602693,0.001505157,0.005465853,0.001505157,0.017286066,0.001505157,0.007928137,0.0073083793,0.012843157,0.0068837837,0.0039262683,0.0025477412,0.048668332,0.0026260994,0.003968503,0.011268435,0.0062148864,0.011657828,0.0049282718,0.0027178107,0.007856499,0.0026025362,0.013703607,0.004751487,0.0046919966,0.001505157,0.001505157,0.012900118,0.001505157,0.070860796,0.017094985,0.0016326604,0.001505157,0.0033035765,0.001505157,0.0055137654,0.0019660238,0.0039153676,0.0025177049,0.0015762277,0.0039699194,0.0016046083,0.0022279287,0.0017384278,0.001505157,0.018283341,0.024475418,0.0033824183,0.001505157,0.0018842464,0.0034424516,0.0029856786,0.006153433,0.005170354,0.05425535,0.006306885,0.001505157,0.0019275554,0.023861874,0.0029241978,0.001505157,0.0024609426,0.0058206,0.001505157,0.001505157,0.0018863671,0.002986903,0.016632486,0.001985011,0.0062594176,0.0076174727,0.006782257,0.001505157,0.030124426,0.00567822,0.001505157,0.001505157,0.005947552,0.036719695,0.0054203556,0.0031270997,0.005647443,0.015816472,0.0022906088,0.008531126,0.001505157,0.0023433173,0.002257393,0.0035459104,0.007867734
C1=CC2CCCC1O2,0.0013288583,0.07997955,0.0013288583,0.0029487791,0.0013288583,0.001978086,0.0013288583,0.008901525,0.0027453382,0.03091266,0.0086125955,0.0013288583,0.0026854046,0.004292206,0.010866097,0.0013288583,0.006663788,0.0042005414,0.032553427,0.0013288583,0.0013288583,0.0022921097,0.0061636446,0.003845776,0.032474272,0.009853828,0.008661486,0.0013288583,0.01750002,0.004082792,0.0013288583,0.0013288583,0.010749166,0.0013288583,0.002913354,0.0035410286,0.0013288583,0.036221035,0.0013288583,0.024397809,0.008746771,0.004753622,0.002158722,0.005213445,0.0015453974,0.017678574,0.0013288583,0.004179485,0.0037738825,0.011802222,0.015112161,0.009181767,0.012092637,0.016619049,0.0026125393,0.005845246,0.032376777,0.02158057,0.0013288583,0.0013288583,0.018812984,0.0043933513,0.005452027,0.0022802376,0.004591697,0.0013288583,0.005687994,0.0055917725,0.015938772,0.0056067137,0.0013288583,0.006486151,0.029431546,0.0013288583,0.0013288583,0.0013288583,0.0022349164,0.03511353,0.014693465,0.0060157473,0.0076296492,0.019000052,0.0053228475,0.030379554,0.0041480507,0.0013288583,0.0013935157,0.0365371,0.00848545,0.0013288583,0.012706161,0.017607998,0.028893186,0.0013288583,0.002694371,0.0013288583,0.010523028,0.0052242517,0.075935505,0.0013288583
C1=NCOCC1,0.0010574228,0.023860585,0.0010574228,0.0010574228,0.0010963693,0.013349469,0.006362885,0.002611427,0.009874227,0.035677582,0.0035951876,0.0010574228,0.018049767,0.007445481,0.0010574228,0.0010574228,0.013063122,0.0043782536,0.007354831,0.0032706505,0.0048489524,0.0053633624,0.0023220812,0.004691829,0.004233838,0.0053862766,0.004144485,0.0010574228,0.004885501,0.0020577365,0.0024210212,0.0010574228,0.0027728677,0.0060111447,0.0044690347,0.0063605644,0.0041198772,0.012204922,0.0010574228,0.0040494525,0.046473093,0.015390754,0.0010574228,0.0028897368,0.017302923,0.0016514647,0.001702383,0.005176364,0.008998175,0.019822758,0.0055157994,0.0030564405,0.011853792,0.0046839514,0.0035632316,0.0010574228,0.0047972067,0.04973522,0.0010574228,0.006907052,0.020328801,0.0016905435,0.004082416,0.0019260562,0.0015915444,0.0010574228,0.023600195,0.0010574228,0.010175308,0.004487076,0.0010574228,0.01585262,0.008494829,0.0010574228,0.005592501,0.0024008534,0.0036528192,0.068083175,0.024569428,0.0010574228,0.015253577,0.010182547,0.011816341,0.004582284,0.0035470077,0.0010574228,0.0022595872,0.15087292,0.0015773377,0.0022227084,0.02454437,0.019245718,0.0010574228,0.007656546,0.001153122,0.0010574228,0.018054256,0.0059552095,0.06197785,0.0015689206
C1=CC2CCNC(CC1)C2,0.0016103011,0.060269173,0.0016103011,0.00328612,0.005462452,0.0075030895,0.0018337581,0.0067666085,0.002570282,0.09996047,0.0022562756,0.0016103011,0.018247208,0.0036679008,0.0047751013,0.0016103011,0.016817207,0.0042167655,0.017455786,0.009191033,0.003518401,0.006286172,0.032064863,0.003477751,0.005168415,0.008973414,0.008395284,0.0051988224,0.007836897,0.002507776,0.008149463,0.0016103011,0.005681426,0.006205408,0.012249126,0.0034746458,0.0039698402,0.01664143,0.0016103011,0.035859972,0.047617044,0.008555354,0.0016103011,0.0056288834,0.007553803,0.0024581035,0.0027367054,0.0029788853,0.017552515,0.005036205,0.0033753153,0.0024079068,0.0036281238,0.0028991697,0.0016103011,0.003988056,0.0126528945,0.019445853,0.0016103011,0.0024649063,0.008278331,0.0027729443,0.0064924895,0.0032879023,0.016160745,0.0016103011,0.0064497115,0.0016103011,0.027840855,0.002661746,0.0016103011,0.008111068,0.012809196,0.0016103011,0.003969732,0.0033322403,0.0064055673,0.06928896,0.0058658463,0.0054547763,0.019228669,0.01925448,0.0064975917,0.02527966,0.0073181805,0.0016103011,0.0016103011,0.025643313,0.007521862,0.0070192437,0.016275654,0.01228093,0.004259794,0.0050936774,0.0019699885,0.0016103011,0.0073596826,0.007901564,0.016233338,0.0049973475
C1=CSCCCS1,0.0049717817,0.02317494,0.00065894425,0.001161076,0.0132174045,0.00065894425,0.02116036,0.0010920851,0.010114909,0.32799885,0.00065894425,0.00065894425,0.011815886,0.0019589057,0.0033701255,0.00065894425,0.033151004,0.14850509,0.0007801346,0.0042658886,0.0046405895,0.00065894425,0.009192645,0.009665139,0.00065894425,0.005480689,0.0008647496,0.0025995958,0.00065894425,0.0020039154,0.0016861758,0.00065894425,0.0015068073,0.049401738,0.0020442735,0.001122407,0.00082686037,0.002674527,0.00065894425,0.0034257576,0.026005207,0.00065894425,0.00065894425,0.00065894425,0.00065894425,0.0016195913,0.00065894425,0.00065894425,0.00065894425,0.0008395724,0.0055191335,0.002308188,0.0029257003,0.00065894425,0.00065894425,0.0008278147,0.0010478304,0.0020464337,0.00065894425,0.024677707,0.05735396,0.0012192273,0.004319196,0.0015941777,0.010686095,0.0006615977,0.0009038594,0.00065894425,0.01108599,0.013580682,0.00065894425,0.0035524878,0.00065894425,0.0032372617,0.0026799168,0.0019555097,0.00065894425,0.0028303163,0.0012417072,0.00065894425,0.0039597354,0.00065894425,0.00065894425,0.0013333388,0.00065894425,0.00065894425,0.0019421476,0.02446098,0.00385122,0.003341967,0.00065894425,0.005134747,0.00065894425,0.008932818,0.03331968,0.00065894425,0.0019591507,0.00065894425,0.0007666395,0.00065894425
C1=NCSC1,0.0012106517,0.013589654,0.0007907242,0.002099378,0.004690843,0.001693491,0.016714385,0.002556666,0.043457188,0.09089883,0.002173505,0.0007907242,0.0151687795,0.0060139974,0.0012217847,0.0007907242,0.028301718,0.14875871,0.0032231363,0.002408339,0.00835731,0.0012641131,0.0029082864,0.017553372,0.0019973621,0.0051788515,0.0025600966,0.0007907242,0.0013894845,0.0045968047,0.0020939603,0.0007907242,0.0012361609,0.02756509,0.0018386317,0.0042059626,0.001954275,0.0061980593,0.0007907242,0.004003077,0.02081827,0.0031948886,0.0007907242,0.0007907242,0.0012556214,0.0013945363,0.0007907242,0.0023600305,0.0012749983,0.004762535,0.009165756,0.005967365,0.013769413,0.0014274421,0.0007907242,0.0007907242,0.0024644753,0.010770497,0.0007907242,0.02815331,0.1119237,0.0029664985,0.0046963235,0.0022896354,0.0033242947,0.0007907242,0.004399493,0.0007907242,0.014983127,0.0225708,0.0007907242,0.012386018,0.0015823431,0.0024579435,0.0038122286,0.0019840198,0.0010242534,0.007685028,0.008978273,0.0007907242,0.0025767118,0.0025072624,0.0015599392,0.0010170825,0.0007907242,0.0007907242,0.0047441106,0.11727808,0.0018648239,0.0023054627,0.0034377398,0.014662056,0.0007907242,0.007214813,0.011050239,0.0007907242,0.008289837,0.0007907242,0.0111708045,0.0007907242
C1=NCCN=CC1,0.00079134706,0.011111658,0.00079134706,0.0014542404,0.0024214676,0.038447686,0.0024452093,0.0013720025,0.0028909505,0.025564972,0.0008434625,0.00081625837,0.091878355,0.0035330509,0.00079134706,0.00079134706,0.010651339,0.0010656256,0.006649279,0.013898753,0.003977428,0.013932906,0.008981006,0.0019405466,0.0010539129,0.0035376989,0.01303133,0.0034478682,0.002163505,0.0021163921,0.010488035,0.00079134706,0.00085317064,0.006866557,0.008877352,0.0047579794,0.009199451,0.0051561366,0.00079134706,0.0060490784,0.08185651,0.017573448,0.00079134706,0.005180106,0.062090207,0.00079134706,0.0036756878,0.0035899347,0.037914176,0.0063030883,0.0009533172,0.0009360908,0.0027484351,0.00087368913,0.0013629168,0.00079134706,0.0023469634,0.033267733,0.00079134706,0.0029615506,0.0022963388,0.0007928151,0.0019405633,0.0034561756,0.005427128,0.00079134706,0.028498719,0.00079134706,0.009823645,0.00079134706,0.00079134706,0.010343792,0.010253041,0.0008166683,0.008697159,0.004749819,0.013314449,0.07415526,0.006841085,0.0014557674,0.02543804,0.019073341,0.015481741,0.0047135074,0.006509687,0.00079134706,0.00079134706,0.04051942,0.00079134706,0.009387706,0.029170685,0.011726653,0.00079134706,0.011420308,0.00079134706,0.00079134706,0.010052318,0.008328062,0.018166095,0.0062145656
C1C2CC3CC1OC(O2)O3,0.0020242059,0.015121697,0.019937934,0.025465172,0.0020825719,0.0038928643,0.0020242059,0.012540557,0.0058949506,0.0060462044,0.023857923,0.0020242059,0.0020242059,0.008007342,0.0049044257,0.0020242059,0.0020816494,0.003981478,0.013080365,0.0028745686,0.0020242059,0.008805353,0.006102426,0.0039036514,0.060514096,0.0054644295,0.00617142,0.0052353614,0.018779827,0.008804203,0.0037321378,0.0020242059,0.010660637,0.003878481,0.005495108,0.011890997,0.004093763,0.02604652,0.00317795,0.030109495,0.0020242059,0.00922314,0.025897205,0.050755255,0.003298108,0.008715627,0.006695256,0.005318135,0.0029560307,0.0049248673,0.01736299,0.0053690774,0.008716105,0.020658914,0.009721007,0.005866171,0.018677251,0.0049899495,0.0020242059,0.0020242059,0.0067041246,0.016633658,0.0061044735,0.006646721,0.006701222,0.0024465742,0.010076212,0.012581505,0.003750791,0.0032190331,0.0020242059,0.005671076,0.011685106,0.0020242059,0.0020242059,0.0056335097,0.0033765452,0.0053559877,0.010976251,0.042534716,0.002437879,0.018844377,0.01626686,0.006096606,0.0055937557,0.0020242059,0.0034743196,0.003633547,0.009445549,0.0020242059,0.022506427,0.003762429,0.09773589,0.0020242059,0.0033472385,0.0020242059,0.008181324,0.0020629037,0.017301112,0.0030201024
C1C2CC3OC1CC3O2,0.0020115995,0.014936543,0.018411662,0.027324436,0.0020500862,0.002849806,0.0020115995,0.014304595,0.006456979,0.007133979,0.027560571,0.0020115995,0.0020115995,0.007372124,0.006403508,0.0020115995,0.0022397442,0.005161609,0.015204615,0.0023375738,0.0020115995,0.007221355,0.005456172,0.0049344758,0.0667951,0.005907064,0.0060151317,0.004472992,0.017510295,0.010098953,0.0029603578,0.0020115995,0.011432895,0.0032032407,0.004305171,0.010972478,0.003206297,0.025498172,0.0029273604,0.027115861,0.0020115995,0.0076464564,0.026178489,0.034630477,0.0021636968,0.012811433,0.0061900215,0.006205925,0.0021025795,0.0052733202,0.020298123,0.006244587,0.009888043,0.02331873,0.0079699885,0.0070989216,0.021244012,0.0046728193,0.0020115995,0.0020115995,0.00819932,0.018840514,0.0064495415,0.006321175,0.0063977763,0.0027941093,0.007929819,0.014806085,0.004112496,0.004166316,0.0020115995,0.0058669504,0.01303009,0.0020115995,0.0020115995,0.004253165,0.0025253366,0.0045131147,0.010456212,0.036245633,0.002131912,0.01638355,0.0123515725,0.006411903,0.0047634756,0.0020115995,0.0034393435,0.004109534,0.011328558,0.0020115995,0.018118784,0.004478807,0.107388005,0.0020115995,0.0046455017,0.002467662,0.00768973,0.0020115995,0.016826194,0.002641839
C1=CC2CC(C1)CN2,0.0015987521,0.040235788,0.0015987521,0.0040312265,0.0061072693,0.012822567,0.0015987521,0.0050261994,0.0022583143,0.081681676,0.0018696953,0.0015987521,0.022691831,0.0024697264,0.002986268,0.0015987521,0.013240163,0.0021501677,0.0140816495,0.012842095,0.00555978,0.012146589,0.031855304,0.002510952,0.0035599053,0.007967071,0.010170631,0.007574526,0.0066662333,0.0020714733,0.016894624,0.0015987521,0.0052871555,0.0073403944,0.01411133,0.00323579,0.005196673,0.013412242,0.0015987521,0.04148564,0.056457616,0.013196697,0.0015987521,0.008603451,0.010885568,0.0015987521,0.0035933836,0.0046879565,0.020183356,0.003914591,0.0023256592,0.0015987521,0.0027346304,0.001819596,0.0015987521,0.004209972,0.01418452,0.015609651,0.0015987521,0.002784358,0.0035372835,0.002074494,0.005526011,0.004884448,0.018805096,0.0017767845,0.007701013,0.0015987521,0.024325695,0.0015987521,0.0015987521,0.0068794056,0.0105372,0.0015987521,0.0055093793,0.005825733,0.009436526,0.07188226,0.00483209,0.005854663,0.02099341,0.018869732,0.006077901,0.02533094,0.0093194125,0.0015987521,0.0015987521,0.017093347,0.007115253,0.009519392,0.020377027,0.008510078,0.0038139778,0.0064610606,0.0015987521,0.0015987521,0.005425389,0.0094274,0.012010007,0.011560623
C1CCC2C3CCC2C(C1)C3,0.002122467,0.01293262,0.039875217,0.024186043,0.004552376,0.0049004597,0.002122467,0.012306948,0.0021594197,0.010809585,0.009841221,0.002122467,0.002122467,0.002879386,0.004905899,0.002122467,0.002122467,0.002122467,0.011005467,0.007300946,0.0022086464,0.017757008,0.019953325,0.002178665,0.021910202,0.0040264674,0.006979203,0.01772074,0.013664208,0.004042642,0.010948052,0.002730348,0.009687749,0.004975011,0.009949711,0.00642102,0.0046290476,0.012169225,0.0070801065,0.051827915,0.0022358866,0.012369325,0.01626954,0.0740062,0.004584561,0.0027836862,0.011441144,0.0053984076,0.006964652,0.002122467,0.004963262,0.002122467,0.0028037454,0.0070507857,0.0043189977,0.008001791,0.020321304,0.0033315718,0.002122467,0.002122467,0.002122467,0.00824967,0.004249625,0.008327542,0.022090588,0.0049179695,0.006120777,0.005500358,0.0042041168,0.002122467,0.002122467,0.003247823,0.008447098,0.002122467,0.002625854,0.011772313,0.005595672,0.0071264245,0.003916185,0.06832597,0.003479222,0.018607477,0.013547522,0.011348185,0.008498415,0.002122467,0.002122467,0.002122467,0.01556553,0.0053023766,0.017697781,0.002122467,0.09455662,0.002122467,0.0021757332,0.002122467,0.004794677,0.0030125775,0.0063646045,0.010399711
C1CC2CNC(C2)O1,0.003203099,0.0041638184,0.006914945,0.0067751603,0.0061940197,0.030627696,0.0029829433,0.0046098554,0.026015976,0.0020648914,0.015135844,0.0017972687,0.0018797423,0.02048455,0.0017972687,0.0017972687,0.0018473859,0.0034262945,0.0017972687,0.007632055,0.0058429264,0.037843022,0.0017972687,0.0023820242,0.021652076,0.0018273967,0.001891315,0.002670144,0.008366975,0.003070298,0.0066915164,0.0017972687,0.007886473,0.034820393,0.010706781,0.016809328,0.023472715,0.010659575,0.0018551594,0.009959269,0.0020411888,0.050749436,0.016970482,0.046227172,0.027060714,0.0017972687,0.00554048,0.005105955,0.0032044812,0.0044589923,0.009881395,0.0017972687,0.005472401,0.010645271,0.021711016,0.0017972687,0.003019899,0.0053183762,0.0017972687,0.0021915312,0.004338183,0.007409366,0.007875806,0.0049207993,0.0017972687,0.0023278845,0.044352844,0.0017972687,0.0017972687,0.0021759146,0.0017972687,0.0128109045,0.0017972687,0.008344114,0.00802595,0.056106444,0.0041360245,0.0057378663,0.019103348,0.01832656,0.004494894,0.00860625,0.05495031,0.0017972687,0.004695239,0.0017972687,0.004422064,0.0072798547,0.0046225875,0.0017972687,0.06129487,0.0017972687,0.003585321,0.003805489,0.0025645467,0.0017972687,0.010737311,0.0017972687,0.010141099,0.0031010788
OCl,0.003948896,0.02697168,0.004323515,0.003948896,0.007502883,0.013452658,0.020381488,0.0073263813,0.003948896,0.009035939,0.022237655,0.005022236,0.005285395,0.020204542,0.008485602,0.0044099884,0.0109287575,0.004477821,0.005177693,0.0040801265,0.003948896,0.003948896,0.011099658,0.0072438195,0.0073932866,0.013573309,0.003948896,0.003948896,0.018317722,0.006863682,0.003948896,0.003948896,0.004951064,0.0044794255,0.007813543,0.007957756,0.003948896,0.051246446,0.006746842,0.018095732,0.027267542,0.0047729765,0.011130175,0.0089920685,0.0054579526,0.050587144,0.003948896,0.003948896,0.006287812,0.018268788,0.0067574526,0.01546515,0.0066128955,0.006462994,0.00867797,0.003948896,0.0047685113,0.010241256,0.003948896,0.0065219495,0.039369825,0.012731928,0.014886755,0.003948896,0.003948896,0.003948896,0.008480331,0.008362106,0.024398595,0.018198442,0.003948896,0.004978217,0.0041184146,0.003948896,0.005991398,0.003948896,0.003948896,0.015753282,0.009439267,0.003948896,0.01152058,0.005488396,0.006518707,0.0042072283,0.006411028,0.003948896,0.025593314,0.004839405,0.003948896,0.003948896,0.0063669924,0.009481335,0.0041027614,0.003948896,0.017543545,0.04590383,0.008093696,0.013593986,0.013647133,0.003948896
C1CC2CNC(C2)N1,0.0026976422,0.0015112552,0.0071158772,0.008228537,0.0075489637,0.04025244,0.002348283,0.0033581615,0.025394501,0.0014531042,0.0102046365,0.0014531042,0.0023561418,0.021526063,0.0014531042,0.0014531042,0.0014531042,0.0023361712,0.0014531042,0.0091073075,0.0047174073,0.044508826,0.0014531042,0.0016866759,0.012516998,0.0014531042,0.0017132119,0.0034691056,0.005674591,0.0033095642,0.008221139,0.0014531042,0.003904651,0.03991966,0.010087311,0.018064989,0.03532695,0.005479424,0.0016338419,0.0069565587,0.0014758293,0.057389796,0.013801363,0.050323293,0.04394513,0.0014531042,0.0060989913,0.0038075044,0.0041461433,0.0028027105,0.005630731,0.0014531042,0.0033869434,0.005818297,0.018597184,0.0014531042,0.0014531042,0.003487614,0.0014531042,0.001959423,0.0024858385,0.0067982026,0.0058501284,0.0049645514,0.0014531042,0.0016109755,0.046375457,0.0014531042,0.0014531042,0.0014531042,0.0014721944,0.011760868,0.0014531042,0.013461873,0.011102454,0.07678739,0.0046583144,0.0031513113,0.013217433,0.014882274,0.0031636828,0.007815421,0.06657934,0.0014531042,0.0034669656,0.0014531042,0.0040963036,0.0035622597,0.002092971,0.0018483351,0.056112636,0.0014531042,0.0022815776,0.0033077847,0.0014777739,0.0014531042,0.007716155,0.0014531042,0.006220413,0.0029568628
C1CC2OCC3CCC(O1)C2C3,0.002146082,0.011681281,0.018629635,0.019154454,0.0023090977,0.009560099,0.002146082,0.010033903,0.0059749396,0.0049656243,0.017016726,0.002146082,0.002146082,0.0076643135,0.0023989873,0.002146082,0.0022885448,0.0023194547,0.011442264,0.0045721396,0.0022616596,0.018238785,0.0057778554,0.0030244426,0.040075753,0.0047105374,0.007727799,0.005695842,0.018422011,0.007607341,0.007375306,0.002146082,0.008036961,0.005975247,0.008379997,0.014700402,0.00736721,0.021536015,0.0029667614,0.029522797,0.0021700896,0.017758735,0.017660996,0.079498835,0.009637768,0.0033849087,0.008502314,0.0062712436,0.005802638,0.0050268583,0.012314859,0.003576847,0.0076124994,0.015469343,0.011855899,0.003933755,0.015861189,0.0074684857,0.002146082,0.002146082,0.0045152004,0.011854861,0.005722869,0.0082994355,0.006010466,0.002146082,0.019252429,0.007940226,0.0036709104,0.002146082,0.002146082,0.0068018287,0.010237331,0.002146082,0.002419595,0.010893147,0.0062354673,0.008158003,0.012910138,0.03950794,0.0037708378,0.02520428,0.025289053,0.0058025643,0.007485598,0.002146082,0.0031579973,0.004175737,0.0059883636,0.0028478932,0.039671734,0.0035584718,0.053678427,0.002146082,0.002146082,0.002146082,0.009673325,0.0029159107,0.020125695,0.0046654716
C1C[SH]=NS1,0.0027614564,0.016468206,0.0018381446,0.018709043,0.0033390548,0.0018381446,0.022046307,0.004663836,0.03281125,0.026274277,0.012131669,0.0018381446,0.008174069,0.019929482,0.006430794,0.0018381446,0.022187265,0.07522359,0.0058922586,0.0020155972,0.0031521316,0.0018381446,0.005144017,0.02537046,0.012360408,0.008073746,0.004301569,0.0020545106,0.004840937,0.02624716,0.0023118106,0.0018381446,0.0021545424,0.019458916,0.0026382299,0.010947462,0.0028036546,0.020582039,0.0018381446,0.007827615,0.004670663,0.0021182804,0.004001729,0.0025004381,0.0018381446,0.01148182,0.0018381446,0.0035119548,0.0018381446,0.014630115,0.038592096,0.029469758,0.030385207,0.004996207,0.0030616177,0.0021401586,0.0058047012,0.005946837,0.0018381446,0.008542588,0.109328866,0.010564223,0.008360982,0.006248062,0.003245124,0.0018381446,0.0075200666,0.007295535,0.010462272,0.023264483,0.0018470654,0.008386131,0.0046436735,0.00285104,0.0018381446,0.0022921541,0.0019678632,0.0037220176,0.017580926,0.0028163241,0.002278896,0.0044914265,0.0026331206,0.0019658608,0.0018381446,0.0018381446,0.014702585,0.020902062,0.0033885448,0.0018381446,0.005532151,0.011566775,0.0025419637,0.0024775045,0.024300845,0.0027751974,0.009055907,0.0018381446,0.014722238,0.0018381446
C1=CNSNC1,0.0011797852,0.007623689,0.00066622597,0.0045095477,0.0059383996,0.0029211496,0.012079929,0.0019600424,0.04912841,0.0894528,0.00087073003,0.00066622597,0.052007526,0.005522336,0.00066622597,0.00066622597,0.038653135,0.15154213,0.0041788067,0.0041785263,0.007151968,0.0017009416,0.0039496175,0.013761173,0.0014491257,0.0039238306,0.00595804,0.0016313948,0.00066622597,0.011952502,0.00667582,0.00066622597,0.00066622597,0.053840753,0.002262107,0.0057110447,0.0046145353,0.0036685045,0.00066622597,0.0036274479,0.022807118,0.003019232,0.00066622597,0.00066622597,0.0022989586,0.00066622597,0.00066622597,0.0025892307,0.002156387,0.0029821217,0.008908625,0.004890279,0.012540821,0.00067786174,0.00066622597,0.00066622597,0.0013458186,0.012870691,0.00066622597,0.022773452,0.0744929,0.0027514708,0.0035729627,0.005443222,0.0061041415,0.00066622597,0.0061390484,0.00066622597,0.012097461,0.010096211,0.00066622597,0.019475525,0.001794518,0.0034744819,0.0038606229,0.0025586262,0.0026445184,0.006680894,0.00783505,0.00066622597,0.0028379904,0.0049914415,0.0014703564,0.0008511787,0.00066622597,0.00066622597,0.0052513117,0.08721005,0.0008248003,0.0050678486,0.005713556,0.012802099,0.00066622597,0.008766316,0.0020511656,0.00066622597,0.0055838395,0.00066622597,0.0074143964,0.00066622597
C=S,0.055416502,0.008520613,0.002559361,0.002559361,0.010404401,0.003192554,0.021171702,0.002559361,0.002559361,0.005963589,0.03977775,0.007595317,0.00499719,0.008516635,0.023791423,0.017776996,0.002590345,0.002559361,0.002559361,0.003598062,0.0028244893,0.002559361,0.0060790586,0.004460369,0.002559361,0.002559361,0.002559361,0.007461615,0.002559361,0.0026974734,0.002559361,0.0031732745,0.011651555,0.004265611,0.002559361,0.002559361,0.002559361,0.004890779,0.012457935,0.002559361,0.004053578,0.002559361,0.012270964,0.002559361,0.002559361,0.14099918,0.002559361,0.0038569998,0.002559361,0.012484639,0.003547597,0.008924086,0.002559361,0.002926885,0.002559361,0.0040710643,0.002559361,0.002559361,0.012438531,0.0035696402,0.0032635494,0.002559361,0.009950819,0.002559361,0.0026385044,0.025104254,0.002559361,0.0027795515,0.003082714,0.0051768157,0.045431115,0.002559361,0.002559361,0.012656264,0.0028470873,0.0027064446,0.002559361,0.0041847434,0.002559361,0.002559361,0.018222835,0.002559361,0.002983208,0.0043634586,0.002559361,0.002559361,0.0049040234,0.002559361,0.026060889,0.002559361,0.002559361,0.0027887383,0.002559361,0.004942814,0.0425317,0.17817993,0.002559361,0.0027295803,0.002559361,0.002559361
C1OC2C3OC4C1C1OC2C3OCC41,0.0015682458,0.013873412,0.006739947,0.0134357335,0.0015682458,0.0015682458,0.002947144,0.0108083105,0.005830613,0.0033666946,0.06633018,0.0015682458,0.0015682458,0.00854776,0.010612756,0.0015682458,0.0018893275,0.00405905,0.011288527,0.0015682458,0.0015682458,0.002927808,0.0017864017,0.007500289,0.07203404,0.0058402326,0.003076144,0.0015682458,0.024954079,0.005150911,0.0015682458,0.0015682458,0.0073667276,0.0015682458,0.0017071941,0.008001607,0.0015682458,0.035270013,0.0032104566,0.010422504,0.0015682458,0.005212237,0.051473238,0.014626077,0.0015682458,0.032183558,0.0035549868,0.0051969965,0.0015682458,0.019909527,0.024627628,0.022462461,0.01996378,0.03270135,0.009197504,0.00396647,0.029018031,0.004751152,0.0015682458,0.0015682458,0.018845873,0.009394855,0.0038847793,0.0026728506,0.0015682458,0.0016580861,0.0056355074,0.022086145,0.0038349717,0.006427404,0.0015682458,0.0024056968,0.017519865,0.0015682458,0.0015682458,0.0015682458,0.0015682458,0.004362593,0.015045829,0.010127978,0.0015682458,0.008081382,0.0072396914,0.0043050074,0.0036637972,0.0015682458,0.0046925796,0.008009732,0.009974472,0.0015682458,0.0072910436,0.005593987,0.07495493,0.0015682458,0.008386159,0.0064453646,0.007814462,0.0024139932,0.043928992,0.0015682458
C1NCC2COCC1C2,0.0011638113,0.0034611446,0.008435769,0.009525672,0.0012649948,0.024222994,0.0015570272,0.002036017,0.006145349,0.0011638113,0.00813177,0.0011638113,0.0011638113,0.01140962,0.0011638113,0.0011638113,0.0011638113,0.0011638113,0.0016806772,0.0035697557,0.0011872097,0.027177785,0.0016371656,0.0011638113,0.019744715,0.0017510636,0.0026548894,0.0026320328,0.01146354,0.0036360368,0.007326957,0.0011638113,0.0046689683,0.013119686,0.010761994,0.01584496,0.015353493,0.017454151,0.0011784338,0.01563906,0.0011638113,0.020076718,0.014890322,0.1936839,0.03232893,0.0011638113,0.004294277,0.0027866487,0.0037307057,0.0041015428,0.005646627,0.0011638113,0.0038987075,0.0069927205,0.03966089,0.0011638113,0.0030075994,0.004561137,0.0011638113,0.0011638113,0.0011638113,0.005340791,0.0028504748,0.0055332687,0.0012358717,0.0011638113,0.052088965,0.002583521,0.0011638113,0.0011638113,0.0011638113,0.0035555733,0.0014498198,0.0011638113,0.002120129,0.019887788,0.008370896,0.0049081254,0.025165834,0.024305796,0.0028538709,0.016090572,0.036448874,0.0011638113,0.0086782845,0.0011638113,0.0034182216,0.0011638113,0.0014302474,0.0017018196,0.10852437,0.0011638113,0.010777814,0.0011638113,0.0011638113,0.0011638113,0.0061403434,0.0011700963,0.011439522,0.0038449734
