frag_id,fragment,count
37724,C1=CC=CC=CC=CN=N[NH]OC=CC=CC=CC=C1,1
37725,C1#CCSCCSCC#CC#CCSCCSCC#C1,1
37726,C1=CC2=CC(=C1)CSCCOCCSC1=NN(CCOCCN3CSC(=N3)SCCOCCSC2)CS1,1
37727,C1=CCNCCN2CCNCC3=CC(=N[NH]3)CNCCN(CCNCC1)CCNCC1=N[NH]C(=C1)CNCC2,1
37728,C1=C2C=C3CCN(CCCN4CCC5=C4C=CC(=C5)CSC2)C3=C1,1
37729,C1#C[Se]CCCC[Se]C#C[Se]CCCC[Se]1,1
37730,C1=CC2=CC(=C1)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOC1=CC=C2C=C1,1
37731,C1=CC2=C3OCCOC4=C(C=CC=C4SC4=CC=CC5=C4OCCOC4=C(C=CC=C4S2)S5)SC3=C1,1
37732,C1=CC2=CC=C1CCC1=CC=C(C=C1)CSCCCCCCCCSC2,1
37733,C1=C2COCCOCCOCCOCCOCCOCC(=CC1)N2,1
37734,C1=CC2=NC(=C1)OCCOCCOC1=NC(=CC=C1)CC1=NC(=CC=C1)C1=CC=CC(=N1)C2,1
37735,C1CN2CCN(CCN1)CCN1CCN(CC2)CC1,1
37736,C1#CC2=CC=CC(=N2)NCC2=CC=C(C=C2)OCCCCCCCCCCCOC2=CC=C(C=C2)CNC2=CC=CC(=N2)C#CC2=CC=CC1=N2,1
37737,C1#CC2=CC=CC(=C2)CCCCC2=CC1=CC=C2,1
37738,C1=CC2=CC(=C1)C1=CC3=C(C=C1)NC1=C(C=C(C=C1)C1=CC(=CC=C1)OCCOCCOCCOCCOCCOCCO2)S3,1
37739,C1=CC2=CC(=C1)C1=CC=CC(=C1)C1=NC(=NC=N1)C1=NC3=CC(=CC=C3C=N1)C1=NC=NC2=N1,1
37740,C1=CC2=C3C=C1OCCOCCOCCOCCOC1=CC=C4CCC(=C3CC2)C4=C1,1
37741,C1=CCOC=COC=COC1,1
37742,C1=CC2CC=CC3CC=CC(C1)CCP1C4=NC(=CC=C4)P(CC2)C2=CC=CC(=N2)P(CC3)C2=CC=CC1=N2,1
37743,C1=CC2=CC(=C1)COCCOCCOCC1=CC=CC(=N1)COCCOCCOC2,1
37744,C1=NCC2=CC3=C([NH]2)C(=CC=C3)N=CC2=CC=C(C=C3CC4=CC=CC(=C4N3)C3=CC=C1C3)C2,1
37745,C1=CC23CCCCC(C2)NC(C1)C3,1
37746,C1#CCOCCOCCOCC#CC1,1
37747,C1#CC2=CC=CC3=CC4=CC=CC(=C4C=C23)C#CC2=CC=CC3=CC4=C(C#CC5=C6C=C7C(=CC=CC7=CC6=CC=C5)C#C1)C=CC=C4C=C23,1
37748,C1=CCC2=C3C=C(C=C2)OCCOC2=CC4=C(C=C2)CC2=C(C=CC(=C2)OCCOC2=CC=C(C3)C(=C2)C1)CC=CC4,1
37749,C1=CCOCC2CCN(CC2)C2=CC=NC(=N2)NC2=CC=CC(=C2)COC1,1
37750,C1C[Se]CC[Se]CCC[Se]CC[Se]C1,1
37751,C1=CC2=CC(=C1)OCCOCCOCCOC1=CC(=CC=C1)COCC1=CC=CC(=N1)COC2,1
37752,C1=CC2=CC(=C1)CCNCCC1CCN(CCCC3=NC=CC(=C3)C3=NC(=NC=N3)N2)CC1,1
37753,C1=CC2=NCCCNCCOC3=CC=CC(=C3)C3=CN=CC(=C3N2)C1,1
37754,C1CNCC2=N[NH]C(=N2)CNCCCOCCOCCOC1,1
37755,C1=C2C=CC(=C1)N1C3=CC4=CC=C3C3=C1C=C(C=C3)COCC1=CC=C3C5=C(C=C(C=C5)COC4)N(C4=CC=C(C=C4)CCC2)C3=C1,1
37756,C1=C2CNCC(C2)N1,1
37757,C1=CCCOC2=CC(=CC=C2)C2=CC=NC(=N2)NC2=CC(=CC=C2)CNCC1,1
37758,C1=CC2=CC(=C1)C1=CC(=NC=N1)C1=CC(=CC=C1)C1=CC(=CC=C1)C1=CC=CC(=N1)C1=CC2=CC=C1,1
37759,C1=CCCCC2=CC=C(C=C2)CC2=CC(=CC=C2)CC2=CC=C(C=C2)CCC1,1
37760,C1=CC2=CC=C1COC1=CC=C(C=C1)OCCOCCOCCOC1=CC=C(C=C1)OCC1=CC=C(C=C1)OCCOCCOCCO2,1
37761,C1CCCCCCNCCCCCCCCCCCCNCCCCC1,1
37762,C1=CC2=NC1=CC1C=CC(N=C3C=CC(=N3)C=C3C=CC(=C2)[NH]3)N1,1
37763,C1=CC2COCCOCCOCCOCCOCC(=C1)N2,1
37764,C1=CC2=CC=C1CN1CCCC3(CCN(CCCCN4C=C(CO2)N=N4)C3)C1,1
37765,C1=COCCCCCOC=COCCCCCCCCCCCCO1,1
37766,C1=CC2=NC(=C1)CC1=NC(=CC=C1)C1=CC=CC(=N1)CC1=CC=CC(=N1)OCCOCCOCCOCCOCCO2,1
37767,C1=CC2=CC=C1OCCOCCOC1=CC=C(C=C1)OCCOCCO2,1
37768,C1=CSCCSCCSCCSC=CSCCSCCS1,1
37769,C1=CC2=CC(=C1)CN1CCN(CCNCCNCC3=NC=C(C=C3)C3=NC(=NC=C3)N2)CC1,1
37770,C1=NCCN=CCCON=NOCC1,1
37771,C1=CC2=CC(=C1)C1=CC=CC3=C1C1=CC(=CC=C1C=C3)C1=CC=C3C=CC4=CC=C5C=CC6=C(C=C2C=C6)C5=C4C3=C1,1
37772,C1=CC2=CC(=C1)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOC1=CC=C(C=C1)C1=CC(=CC=C1)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOC1=CC=C2C=C1,1
37773,C1=CC2=NC1=CC1=CCC(=C3C[CH+]C(=N3)C=C3C=CC(=C2)[NH]3)N1,1
37774,C1=CC2=NC(=C1)COCCCCCOC2,1
37775,C1=CC2=CC3=CC4=CC=CC=C5C=C(C=C6C=CC(=CC1=N2)[NH]6)[N-]C5=C4[NH]3,1
37776,C1=CC2=C3CC4=C(C=CC=C4OCCSCCOCCSCCOC3=C1)C2,1
37777,C1=C[Tl]=C1,1
37778,C1CCCC2CCCCCCC(CC1)CCC2,1
37779,C1=CC2=NC(=N1)NCCCCCCCCCCCCCN2,1
37780,C1=CC2=NC(=N1)NCCCCCCCCCCN2,1
37781,C1=CC2=CC(=C1)COC1=NC=NC(=N1)OC1=CC=CC(=C1)OC1=NC(=NC=N1)OC2,1
37782,C1=CC2=NC(=C1)C1=NN(CCCCCCCNCC3=NC(=CC=C3)C3=NN(CCCCCCCNC2)N=N3)N=N1,1
37783,C1=CC2=CC(=C1)CNCCNCCCNC1=NC=CC(=C1)C1=NC(=NC=N1)N2,1
37784,C1=CC2=NC(=C1)OCCOC1=CC=CC(=N1)CC2,1
37785,C1=CC2CC(=C1)C1=CC(CCC1)NC1=CC=C3C(C1)NC1CC(CCC31)C1CCC(CC1)N2,1
37786,C1=C2C=C3C4=C5C=CC(=C4)COCC4=CC6=C(C=C4)N(OCCON5C3=C1)C1=C6C=C(C=C1)COC2,1
37787,C1=CC2=NC1=CC1=CC=C(C=C3C=CC(=CC4=CC=C2[NH]4)O3)[NH]1,1
37788,C1=CC2=CC(=C1)CNCCNCCCC1=CC=CC(=C1)C1=NC=NC(=N1)N2,1
37789,C1=CCOCC2=CC=C(S2)C2=NC(=NC=C2)NC2=CC(=CC=C2)CNC1,1
37790,C1=NCCO[InH]OCC1,1
37791,C1=CC2=CC(=C1)OCCCCC1=CC=C(C=C1)OC1=CC=C(C=C1)CC2,1
37792,C1=NCCNCCN=CC2=CC3=C(C=C2)N(CCCCN2CCC4=CC1=CC=C42)CC3,1
37793,C1=CC2=CC=C1OCCCCCCCCCCCOC1=CC=C2C=C1,1
37794,C1#CC2=CCCC=CC(=CCCC=C2)C#CC#CC2=CC3=CC=C2CCC2=CC=C(CC3)C(=C2)C#C1,1
37795,C1CCOCCCSCCSCCCOC1,1
37796,C1=CCCOC2=CC=C(C=C2)OCCCC=CCCOC2=CC=C(C=C2)OCCC1,1
37797,C1=CCCCCCCCCCOC2=CC=C(C=C2)COCC2=NC(=CC=C2)COCC2=CC=C(C=C2)OCCCCCCCCC1,1
37798,C1=CC2=CC=C1CNCCC1CCNCC3=CC=C(C=C3)CNCCN(CCNC2)CCNCC2=CC=C(C=C2)CNC1,1
37799,C1=CC2=NC1=CC1=C[Se]C(C=C3C=CC(=N3)C=C3C=CC(=C2)[NH]3)N1,1
37800,C1COCCN2CCOCCN3CCOCCN(C1)CCCOCCN(CCOCC3)CC2,1
37801,C1=CC2=CC=C1COCCOCCOCCOCCOC1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)OCCOCCOCCOCCOCC1=CC=C2C=C1,1
37802,C1=CC2=NC(=C1)OCCOCCOCCOC1=CC=CC(=N1)OCCOCCOCCO2,1
37803,C1=CC2=NC(=C1)C1=NC3=C(C=CC(=C3)CNCCCCCCCCCCCCSSCCCCCCCCCCCCNCC3=CC4=C(C=C3)OC2=N4)O1,1
37804,C1COCCC2COCCOCCOCC3CCOCCOCCOCC(COCCO1)C(COCCOCCOC2)COCCOCCOC3,1
37805,C1=COOPOC=C1,1
37806,C1=CC2=C3C=C1OCCOCCOCCOCCOCCOCCOC1=CC=C(N2)C(=C1)C3,1
37807,C1=CC2=C3C=C(C=CC3=N1)OCCCCCOC1=CC=C3N=CC=C(COC4=NN=C(C=C4)OC2)C3=C1,1
37808,C1=NC2=CC(=C1)C1=NC(=CO1)CCCCCCCOCCCCCN2,1
37809,C1=NC2=NC3=C4[NH][NH]C5=C4C=C(C=C5)C4=CN=CC(=C4)[NH]C4=CC=C(S4)C(=C1)C2=N3,1
37810,C1=CC2=CC(=C1)CNCCCCNCCCNC1=NC=C(C=C1)C1=NC(=NC=C1)N2,1
37811,C1COCCOCCOCCOCCNCNCCN2CCOCCOCCN(CCNCN1)CCOCCOCC2,1
37812,C1=CC2=CC=C(C=C2)CNCNCC2=CC=C(C=CC3=CC=C(C=C3)CNCNCC3=CC=C1C=C3)C=C2,1
37813,C1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1,1
37814,C1=CSC=C2C=CC3=C4C=CC(=CC=C5C=CC(=C6C=CC(=CSC=C1)N6CCCCCCN23)S5)S4,1
37815,C1CCCCCCCCCCCCCCCCCCCNCCCCCCCCCCCCCCCCCC1,1
37816,C1CN2CNCCN(CN1)C2,1
37817,C1=CC2=[IH2]C(C=C1)C=CCC2,1
37818,C1=CC2=C3C=C1CCC1=CC4=C(C=C1)C=CC1=CC=C(C=C14)CCC1=CC3=C(C=C1)C=C2,1
37819,C1=CN2CCC1=NCC1=CC=C(C=C1)CC1=CC=C(C=C1)CN=C1C=CN(CC1)CC1=CC=C(C=C1)C1=CC=CC(=N1)C1=CC=C(C=C1)C2,1
37820,C1=CCCN2CC3C=C4CCCCCCCCCCC=CCCN5CCC3C(CCC=C1)(C5)C42,1
37821,C1COCCOCCOCCOCCOCCNN1,1
37822,C1=C2C=C3C(=C1)CCCC3NCCCCCCCCC2,1
37823,C1=CC=CC=CNCCC=NC=CC=CC=CC=CC=CN=CCCN=CC=CC=C1,1
37824,C1=CN2CCC1=NCCCCCCCCCCN=C1C=CN(CC1)CC1=CC=C(C=CC3=CC=C(C=C3)C2)C=C1,1
37825,C1=CC2=NC(=C1)N1C=C(CNCNCCCCCCCCCCCCNCNCC3=CN2N=N3)N=N1,1
37826,C1=NC2CCC3=CC(=CC=C3)NC3=CC=NC(=N3)NC(=C1)C2,1
37827,C1=CCOC2=CC3=C4CC5=C6C=C(OCC=CCCOC7=CC(=CC(=C7C6)C3)OCC1)C(=C5)OCC1=CC(=CC=C1)COC4=C2,1
37828,C1=COC=COC=COCCOCCNPNCCOC=COC=CO1,1
37829,C1=CC2=NC1=NC1=CC=C(C=C1)C1=NC3=C(C=CC(=C3)NC3=NC(=NC4=CC5=C(C=C4)N=C(O5)C4=CC=C(C=C4)N2)CC3)O1,1
37830,C1=CC2=CC(=C1)C1=CC=CC(=C1)C1=NC(=NC=N1)C1=NC=C3OC4=CC=C(C=C4C3=N1)C1=NC=NC2=N1,1
37831,C1=CC2=CC=C1CCC1=CC=C(C=C1)CSCCCSC2,1
37832,C1#CC#CCCC#CC#CC#CCCC#C1,1
37833,C1=[As][As]=[As][AsH]1,1
37834,C1#CCC2=CC3=C(C=CC=C3C#CC#CC3=CC=CC4=CC5=C(C=C34)C(=CC=C5)C#CC#CC3=C4C=C5C(=CC=CC5=CC4=CC=C3)C#C1)C=C2,1
37835,C1=CCCCCCOCCCCCCCCCC1,1
37836,C1=CC2=NC1=NC1=CC=C(C=C1)C1=NC3=C(C=C(C=C3)N=C3CCC(=N3)NC3=CC4=C(C=C3)N=C(O4)C3=CC=C(C=C3)N2)O1,1
37837,C1=COCCCCOC=CCNCCCOCCCCOCCCNC1,1
37838,C1=C2CCC(=C1)SCCOCCSC1=CC=C(CC1)SCCOCCS2,1
37839,C1COCCOCCPCCPCCOCCOCCO1,1
37840,C1=CC2=CN3CCOCCOCCN(CCOCCOCC3)CC(=C1)C2,1
37841,C1=CN2CCC1=NCC1=CC=CC(=C1)CN=C1C=CN(CC1)CC1=CC(=CC=C1)C2,1
37842,C1=NCCOCCOCCN=CC2=CC=CC(=C2)OCCOCCOCCOC2=CC1=CC=C2,1
37843,C1=COCCCCCCCCCCCCOC=CCCCCCCC1,1
37844,C1=CC2=NC(=C1)COCCOCCOCCOCCOCCOCCOCCOCCOC2,1
37845,C1=CC2=CC(=C1)OCCOCCOC1=CC(=CC=C1)C1=CC=NC(=N1)N2,1
37846,C1=CC2=CC(=C1)OCC1=CC=C(C=C1)COC1=CC(=CC=C1)CNCC1=CC=C(C=C1)C1=CC=CC(=C1)C1=CC=C(C=C1)CNC2,1
37847,C1=CC2=CC(=C1)CCC1=CC=C(C=C1)OC1=CC=C(C=C1)CCC1=CC=CC(=C1)O2,1
37848,C1=CC2=NC(=C1)CCCCOCCCCOCCCC2,1
37849,C1=NCCN=CC2=CC=C(C=C2)OC2=CC=C(C=C2)OC2=CC=C(C=NCCN=CC3=CC=C(C=C3)OC3=CC=C(C=C3)OC3=CC=C1C=C3)C=C2,1
37850,C1=CC2=CC(=C1)CNCCNCCCC1=CN=CC(=C1)C1=NC=NC(=N1)N2,1
37851,C1=CCCOCCCC23CC(CCCOCC1)(C2)C3,1
37852,C1=CC2=C3C=CC(=CC3=[NH+]1)[IH2-]2,1
37853,C1=CC2=C3C=C1COCC1=CN=C4C(=C1)C1=C5N=CC(=C1)COCC1=CC3=C(C=C1)N2C1=CC=C(C=C1)OCCCOC1=CC=C(C=C1)N45,1
37854,C1CC2ON3C4CCC3C2CC14,1
37855,C1=CC2=CC(=C1)CNCCCC1=CC3=CC(=C1)OCCOCCOCCOCCOC1=CC(=CC(=C1)OCCOCCOCCOCCO3)CCCNC2,1
37856,C1=CC2=C3OCOC4=C5C=CC=C4C4=C(OCCCCOC6=C5C=CC=C6C3=C1)C(=CC=C4)OCCO2,1
37857,C1=CC2=C3N=C1N1CCOCCOCCN(CCOCCOCC1)C1=CC=C(C=C2)C3=N1,1
37858,C1=C2C3=NC4=C(C=CC=C4O3)C3=NC=C(CC4=NC5=C(C=CC=C5C5=NC(=C2O5)CC1)O4)O3,1
37859,C1=C2CNCCN3CCNCCOCCNCCN(CCNCC(=C1)O2)CCNCC1=CC=C(CNCC3)O1,1
37860,C1=CC2=CC(=C1)NC1=CC(=NC=N1)NC1=CC=C(C=C1)OCCCCNCCCN1CCC(CC1)NC2,1
37861,C1=CC2=CC=C1COCCOCCCCOOC2,1
37862,C1=NNCCCCCCCCCC1,1
37863,C1CSC23CCC(S1)C(C2)SCCS3,1
37864,C1=CC=C2CC(=C1)NCCCS2,1
37865,C1=CC2=CC(=C1)C1=CC3=C(C=C1)SC1=NC=C(N=C13)C1=CC=CC(=C1)N1CCC3=C1C=CC1=C3CCN21,1
37866,C1=CC2=CC(=C1)SCCOCCOC1=CC=CC(=C1)C1=NC(=NC=C1)N2,1
37867,C1=CC2CCCCCCCCCC(C1)N2,1
37868,C1=CC=C2CC(=C1)SCCOCCOCCSC1=CC=CC=C(C1)SCCOCCOCCS2,1
37869,C1=CC2=CC(=CC=C2)C2=CC=CC(=C2)C=CCCC2=C3C=CC4=C5C(=C(C=C4)CC1)C=CC(=C35)C=C2,1
37870,C1=CC2=CC(=C1)NC1=NC=NC(=C1)NC1=CC=CC(=C1)OCCNCCNC2,1
37871,C=[InH],1
37872,C1=C2CCCC3=CC=C(C=C3)CCCN3C=C(CCCC4=CC=C(C=C4)CCCN1CC2)CC3,1
37873,C1#CCOCCCCCCCCCCCCCCC1,1
37874,C1=C2C=CC(=C1)N1C3=CC=C4C=C3C3=C1C=CC(=C3)CSCC1=CC3=C(C=C1)N(C1=CC=C(C=C1)CNC2)C1=C3C=C(C=C1)COC4,1
37875,C1=CC2=NC1=CC1=CC=C(C=C3N=C4C5=C(C=CC4=C4C=CC(=C2)[NH]4)CCC=C35)[NH]1,1
37876,C1=CSSCCNCCCN1,1
37877,[BiH]=[BiH],1
37878,C1=CC2=CC(=C1)C1=NC(=CC=C1)C1=CC(=CC=C1)CC1=NC(=CC=C1)C2,1
37879,C1=CC2CC(=C1)OCCOCCOCCOCCO2,1
37880,C1CCOCCCCCC2CCS[Sb](O[Sb]3SCCC(CC1)S3)S2,1
37881,C1=NCCN=CC2=CC3=CC(=C2)C=NCCN=CC2=CC4=CC(=C2)C=NCCN=CC2=CC1=CC(=C2)C=NCCN=CC1=CC(=CC(=C1)C=NCCN=C4)C=NCCN=C3,1
37882,C1=CC2=CC=C(CC2)NCC=NC2=CC3=CC(=C4C=C(C=CC4=C3)O1)N=C2,1
37883,C1=CC2=C3CNC2=C2CN=C([NH]C3=C1)S2,1
37884,C1=CN=C[IH2]=C1,1
37885,C1COCCOCCC2=NN=C(CCOCCOCCO1)S2,1
37886,C1COCCSCCSCCOCCOCCOCCSCCSCCOCCO1,1
37887,C1=CC2=CC(=C1)CN1CCN(CCNCCNCC3=CC=C(C=C3)C3=CC=NC(=N3)N2)CC1,1
37888,C1=CC2=CC(=C1)NC1=CC=CC(=C1)C1=NC(=CC=C1)CC1=CC=CC2=N1,1
37889,C1=C2C=C(C1)CNCCCCCNCC1=CC(=CC1)CNCCCCCNC2,1
37890,C1=CC2=CC(=C1)C1=CC=CC(=N1)NC1=CC=CC(=N1)C1=CC(=CC=C1)C2,1
37891,C1=COCC[Se]CCOCC[Se]CCO1,1
37892,C1=NCOC2=CC3=CC(=C2)OCCOCCOCCOC2=CC=CC4=C(C=CC=C24)OCCOCCOCCOC2=CC(=CC(=C2)OC2=NC(=CN=C2)O3)O1,1
37893,C1=NCOC2=CC3=CC(=C2)OC2=NC(=CN=C2)OC2=CC(=CC(=C2)O1)OCCOCCOC1=CC=CC2=C1C=CC=C2OCCOCCO3,1
37894,C1=CC2=C3NC(CCC3=C1)CC1=CC=C(C=C1)CC1CCC3=CC=CC(=C3N1)CC1=CC=C(C=C1)C2,1
37895,C1=C2CC=C(CC3=CC4=CC=CC(=C4[NH]3)C3=NC4=C(C=C3)C=CC3=CC=C1N=C34)N2,1
37896,C1=C2C=CC(=C1)SCC1=CC=C(C=C1)CSC1=CC=C(C=C1)CCC1=CC=C(C=C1)SCC1=CC=C(C=C1)CSC1=CC=C(C=C1)CC2,1
37897,C1=CC2=CC(=C1)CSC1=CC=C(C=C1)CCC1=CC=C(C=C1)SCC1=CC(=CC=C1)CSC1=CC=C(C=C1)CCC1=CC=C(C=C1)SC2,1
37898,C1=CC2=CC(=CC=C2)CSCCSCC2=CC=CC(=C2)CC1,1
37899,C1=CC2=CC=CC(=C2)CSCCSCC2=CC(=CC=C2)CC1,1
37900,C1=COCCCCCCOC2=CC=C3C=CC4=C(N=C(C=C4)OCCCCCCOC=C1)C3=N2,1
37901,O1[Sb]2O[Bi]1O2,1
37902,C1=CC2=CC(=C1)OCCCCCC1=NC(=NC=C1)N2,1
37903,C1=CC2=CC(=C1)NC1=NC(=CC=N1)NC1=CC=C(C=C1)OCCCCNCCCO2,1
37904,C1CCC2CCC(CC1)NC1CCCCCC(CC1)C2,1
37905,C1COCCN2CCOCCOCCN(CCOCCO1)CCOCCOCC2,1
37906,C1=CC2=CC=NC(=N2)NC2=CC(=CC=C2)CNCCN1,1
37907,C1=CC2=CC=C1CCOCC1=CC=C(C=C1)COCC2,1
37908,C1=CC2=CC(=C1)C1=CC=CC(=C1)C1=NC(=NC=N1)C1=CC=C3OC4=C(C=C(C=C4)C4=NC=NC2=N4)C3=C1,1
37909,C1=CCOC2=CC=C(C=C2)C2=CC(=CC=C2)C2=CC=C(C=C2)OCC=CC=CCOC2=CC=C(C=C2)C2=CC=CC(=C2)C2=CC=C(C=C2)OCC=C1,1
37910,C1#CC2=CC=CC(=C2)C#CC2=CC(=CC=C2)C#CC2=CC(=CC=C2)C#CC2=CC(=CC=C2)C#CC2=CC(=CC=C2)C#CC2=CC1=CC=C2,1
37911,C1=CC2=CC(=C1)CN1CCC(CC1)CNCCNCC1=CC=C(C=C1)C1=NC(=NC=C1)N2,1
37912,C1COCCOC2C3CC4OC(O3)OC2C4OCCO1,1
37913,C1=CSCCSCCSC=CSCCSCCCS1,1
37914,C1=CC2=CC(=C1)SC1=CC(=NC=N1)SC1=CC=CC(=C1)SC1=NC=NC(=C1)S2,1
37915,C1#CC2=NC=C(C=C2)OC2=CC=C(C=C2)OCCOCCOCCOC=CCOCCOCCOCCOC2=CC=C(C=C2)OC2=CN=C(C#CCC1)C=C2,1
37916,C1=CN2CCC1=NCC1=CC=C(C=C1)CC1=CC=C(C=C1)CN=C1C=CN(CC1)CC1=CC=C(C=CC3=CC=C(C=C3)C2)C=C1,1
37917,C1=CC2=CC(=N1)C1=NC=CC(=C1)CSCC1=CC=C(C=C1)CSC2,1
37918,C1=CSCCCN2CCOCCN(CCOCCOCCN3CCOCCN(CCCS1)CCOCC3)CCOCC2,1
37919,C1CCCCCOCCOCCOCCOCCOCCCCC1,1
37920,C1=NC2=NC(=C1)NC1=CN(CCCNCCCCCOC3=CC=C(C=C3)CC2)N=C1,1
37921,C1=CC2=CC(=C1)C1=CC=CC(=C1)C1=CC=C3[NH]C4=CC=C(C=C4C3=C1)C1=CC3=C(C=C1)[NH]C1=C3C=C(C=C1)C1=CC=CC2=C1,1
37922,C1=CC2=CC(=C1)C1=CC(=CC=C1)C1=NC(=CC=C1)C1=CC(=CC=C1)C1=CC(=CC=C1)C1=CC=CC2=N1,1
37923,C1=NCCNCCN=CC2=NN=C(C=NCCNCCN=CC3=NN=C1C=C3)C=C2,1
37924,C1=CCCCC=CC=CN2C3=C4C=CC(=C3)COCC3=CC=C5C6=C(C=C(C=C6)COCC6=CC=C4C2=C6)N(C=C1)C5=C3,1
37925,C1=CC2=CC(=C1)COCCCCCCCCCCOCC1=CC=CC(=C1)COCCCCCCCCCCOC2,1
37926,C1=CC2=CC(=C1)C1=CC3=C(C=C1)CCN3C1=CC=C3SC4=CC=C(C=C4C3=C1)N1CCC3=C1C=C2C=C3,1
37927,C1=CCC=NCCN2CCN=CC3=CC(=CN=N3)C=NCCN(CCN=C1)CCN=CC1=CC(=NN=C1)C=NCC2,1
37928,C1CCCCCCCCCSCCCCCCCCC1,1
37929,C1NC[Te]CNC[Te]1,1
37930,C1NCC2OC1CS2,1
37931,C1=C2CCN3CCOCCOCCN(CCOCCOCC3)CC3=C1C(=CC=C3)OC2,1
37932,C1#CC2=CC=C(C=C2)C2=CC=C(C=C2)C2CC3=CC4=C(C=C3C2)CC(C4)C2=CC=C(C=C2)C2=CC=C(C#C1)C=C2,1
37933,C1=COCC2=CC=C(C=C2)COCCCN2CCOCCOCCN(C1)CCOCCOCC2,1
37934,C1=CC2=CC=C1CN1CCOC3(CCN(CCCC4=CN(CCCO2)N=N4)CC3)C1,1
37935,C1C[Po]CC[Po]1,1
37936,C1CN2CCN(CC2)CSCCOCCOCCOCCSCN1,1
37937,C1=CCOCC2=CC=CC(=C2)NC2=NC(=CC=N2)C2=CC(=CC=C2)OCC1,1
37938,C1=CN2C=CC=C(CN=CCOC3=CC=C4N=CN=C(N=C1)C4=C3)C2,1
37939,C1=CC2=C3C=C1CC1=CC=C4CCC5=CC(=NN5C4=C1)CC1=NN3C(=C1)CC2,1
37940,C1=CC2=NC(=C1)CNCCCN1CCOCCOCCN(CCCNC2)CCOCCOCC1,1
37941,C1=CC2=CC(=C1)C1=NC=NC(=C1)C1=CC(=CC=C1)C1=CC(=CC=C1)C1=NC(=NC=N1)C1=CC2=CC=C1,1
37942,C1=CC2=C3N=C(COCC4=NC5=C(C=CC=C5NC5=NC=C(COCC6=CN=C(C=N6)NC3=C1)N=C5)O4)O2,1
37943,C1=CC2=C3C=CC4=CC=C(C=C4C3=C1)CCC1=CC3=C(C=C1)C=CC1=C3C=CC=C1CC2,1
37944,C1=CC2=NC(=C1)CC1=NC(=CC=C1)CC1=NC(=CC=C1)CC2,1
37945,C1=CNCCOCCOCCNC=CCCN2CCN3CCN(CC1)CCN(CC2)CC1=CC=CC(=C1)NCCOCCOCCNC1=CC=CC(=C1)C3,1
37946,C1#CCNCC#CCC=C1,1
37947,C1=CC2=CC(=C1)CN1CCNCCOCCOCCNCCN(CCNCCOCCOCCNCC1)C2,1
37948,C1=CC2=CC(=C1)C1=CC3=C(C=C1)NC1=C(C=C(C=C1)C1=CC=CC(=C1)OCCOCCOCCOCCOCCO2)S3,1
37949,C1=CC2=CC(=C1)NC1=CC=NC(=N1)NC1=CC=C(C=C1)OCCCNCCCN1CCN(CC1)C2,1
37950,C1#CCC2=CC3=C(C#CC4=C5C=C6C(=CC=CC6=CC5=CC=C4)C#C1)C=CC=C3C=C2,1
37951,C1CCCN2N=NC(=N2)CCC2=NN(CCCCCCN3N=NC(=N3)CCC3=NN(CC1)N=N3)N=N2,1
37952,C1CCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC1,1
37953,C1=CC2=CC(=C1)C1=CC=CC(=C1)C1=NC(=NC=N1)C1=NC=C3SC4=CC=C(C=C4C3=C1)C1=NC=NC2=N1,1
37954,C1=CC2=NC(=C1)COCC1=CC=C3OCCOCCOCCOC4=C(C=C(C=C4)COC2)OCCOCCCCCOC3=C1,1
37955,C1=CC2=C3C=C1COCC1=CC=C4C(=N1)C1=C5C=CC(=N1)COCC1=CC3=C(C=C1)N2C1=CC=C(C=C1)OCCCOC1=CC=C(C=C1)N45,1
37956,C1=CC2=CC(=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C2C=C1,1
37957,C1=CC2=CC=C3C=CC(=CC4=C(C=C(C=CC5=CC=C(C=C1)S5)S4)S2)S3,1
37958,C1=CC2=C3C=CC=C2OCCOCCOCCOC2=CC4=C(C=C2)C2=C(C=C(C=C2)OCCOCCOCCOC3=C1)C4,1
37959,C1=CC2=CN3CCOCCOCCOCCN4C5=C(C=C(C=C5)COC1)C1=C4C=CC(=C1)COCC1=CC=C3C2=C1,1
37960,C1=CC2=CC(=C1)C1=NC(=CC=C1)C1=CC=CC(=C1)C1=CC(=CC=C1)C1=NC(=CC=C1)C1=CC=CC2=C1,1
37961,C1CO[BiH]O[BiH]OC1,1
37962,C1=CC2=CN=CC(CCNCCNCCCCC1)C2,1
37963,C1=CC2=CC(=C1)CCN1CCC3(CCCN(CCCOCC4=CN(CCO2)N=N4)C3)CC1,1
37964,C1=CC2=CC(=C1)C1=CC3=C(C=C1)[NH]C1=C3C=C(C=C1)C1=CC3=C(C=C1)[NH]C1=C3C=C(C=C1)C1=CC=CC(=C1)C2,1
