,class_id,model_type,fragment,count,freq
50,11000011,parallel,C1=CSCN1,42748,0.0004196570800462993
51,11000011,parallel,C1NCSCN1,29,2.8469297560921403e-07
54,11000011,parallel,C1=CSCCC1,942,9.247613207719987e-06
56,11000011,parallel,C1=CSCCCC1,26,2.5524197813239874e-07
57,11000011,parallel,C1=NCCS1,34211,0.0003358493582264421
60,11000011,parallel,C1=CNCSC1,12,1.1780398990726097e-07
62,11000011,parallel,C1=NN=CS1,66270,0.0006505725342628487
65,11000011,parallel,C1CCSCC1,3352,3.290658118076156e-05
66,11000011,parallel,C1CNCCSC1,3111,3.0540684383457406e-05
69,11000011,parallel,C1CNC1,30474,0.00029916323236948923
70,11000011,parallel,C1NCSN1,104,1.020967912529595e-06
72,11000011,parallel,C1CNCCNC1,46134,0.00045289743919846477
75,11000011,parallel,C1NCNCN1,2281,2.2392575081538523e-05
76,11000011,parallel,C1CNCSC1,2690,2.6407727737544335e-05
77,11000011,parallel,C1CCC1,63321,0.0006216222037431393
78,11000011,parallel,C1=CSN=N1,13743,0.00013491501944129064
79,11000011,parallel,C1CC2CCC1C2,13027,0.00012788604804349072
80,11000011,parallel,C1CC2CNC(C1)C2,1244,1.2212346953719387e-05
81,11000011,parallel,C1CCCCCC1,11556,0.00011344524228069232
83,11000011,parallel,C1CC2CC1CN2,1879,1.844614141964528e-05
85,11000011,parallel,C1=CCSCC1,320,3.1414397308602924e-06
86,11000011,parallel,C1=NSCC1,7751,7.609156048093165e-05
87,11000011,parallel,C1=CCNCCC1,3141,3.083519435822556e-05
90,11000011,parallel,C1=CN=NC=N1,601,5.900016494521987e-06
91,11000011,parallel,C1=CSCCS1,4,3.926799663575366e-08
92,11000011,parallel,C1CSCCS1,2,1.963399831787683e-08
94,11000011,parallel,C1CC2CNCC1CN2,3969,3.896366966182657e-05
95,11000011,parallel,C1NCC2CC1CN2,46,4.51581961311167e-07
96,11000011,parallel,C1=CCCNCC1,2997,2.9421546479338427e-05
97,11000011,parallel,C1CC2CNCC1N2,102,1.0013339142117183e-06
98,11000011,parallel,C1=CCCNC=C1,54,5.301179545826743e-07
0,110110,mol2vec,2245897107,10691,0.0001558621442123273
1,110110,mol2vec,3492293582,10691,0.0001558621442123273
2,110110,mol2vec,2245900962,133168,0.0019414320475603032
3,110110,mol2vec,3295028083,104,1.5161970814780693e-06
5,110110,mol2vec,3053062263,6,8.747290854681169e-08
19,110110,mol2vec,1857396528,149574,0.0021806121371634687
20,110110,mol2vec,882399112,491767,0.007169381636223325
21,110110,mol2vec,3337745083,294746,0.00429704831708976
22,110110,mol2vec,3633369638,8810,0.00012843938738290185
24,110110,mol2vec,3994179159,4720,6.881202139015853e-05
27,110110,mol2vec,4239037249,20194,0.0002944046525323859
28,110110,mol2vec,3612926680,52677,0.0007679684005867333
29,110110,mol2vec,3632350815,52495,0.0007653150556941467
35,110110,mol2vec,2646219661,29834,0.00043494445893093003
40,110110,mol2vec,1747728807,142,2.07019216894121e-06
41,110110,mol2vec,3294965984,176,2.5658719840398096e-06
43,110110,mol2vec,68675643,1075,1.5672229447970428e-05
44,110110,mol2vec,485463469,163451,0.002382922395814153
45,110110,mol2vec,1899422126,4733,6.900154602534329e-05
46,110110,mol2vec,1915080917,10040,0.00014637133363499825
47,110110,mol2vec,1856075173,14932,0.00021769091173683204
48,110110,mol2vec,4017892867,698,1.0176015027612427e-05
49,110110,mol2vec,3633569943,6472,9.435411068582755e-05
50,110110,mol2vec,1637836422,128665,0.001875783629695921
51,110110,mol2vec,1913726790,19518,0.00028454937150277845
53,110110,mol2vec,1999904870,36794,0.0005364130328452315
55,110110,mol2vec,1173346717,12783,0.0001863610316589823
57,110110,mol2vec,69470421,16716,0.0002436995232114174
63,110110,mol2vec,2641323993,4923,7.1771521462659e-05
64,110110,mol2vec,485458970,32325,0.000471260294795948
68,110110,mol2vec,2845936339,6859,9.99961132870969e-05
78,110110,mol2vec,3590215779,169,2.4638202574018626e-06
84,110110,mol2vec,36013693,6,8.747290854681169e-08
85,110110,mol2vec,318370433,6,8.747290854681169e-08
86,110110,mol2vec,1899486813,1603,2.3369845400089857e-05
88,110110,mol2vec,1378530689,2667,3.88817078490578e-05
89,110110,mol2vec,3545074552,256,3.7321774313306325e-06
90,110110,mol2vec,4291903839,256,3.7321774313306325e-06
4,110110,parallel,CF,2052989,0.020154191286309815
5,110110,parallel,C#C,57008,0.0005596474880527611
6,110110,parallel,CBr,164472,0.0016146214856689188
